UNITID,AWLEVELC,CSTOTLT,YEAR
221643,12,539,2021
221661,3,142,2021
221661,5,416,2021
221661,7,145,2021
221661,9,8,2021
221661,10,7,2021
221670,9,134,2021
221731,5,282,2021
221731,7,29,2021
221740,5,2088,2021
221740,7,394,2021
221740,9,73,2021
221740,10,18,2021
221759,5,5170,2021
221759,7,1554,2021
221759,9,609,2021
221759,10,158,2021
221768,5,1038,2021
221768,7,231,2021
221829,2,103,2021
221829,12,101,2021
221838,3,43,2021
221838,5,972,2021
221838,7,303,2021
221838,9,88,2021
221838,10,51,2021
221847,2,4,2021
221847,5,1878,2021
221847,7,387,2021
221847,9,25,2021
221847,10,90,2021
221892,3,46,2021
221892,5,537,2021
221892,7,506,2021
221892,9,164,2021
221892,10,34,2021
221892,12,1,2021
221908,2,160,2021
221908,3,892,2021
221908,12,130,2021
221953,3,41,2021
221953,5,243,2021
221953,7,213,2021
221971,2,10,2021
221971,3,53,2021
221971,5,495,2021
221971,7,323,2021
221971,9,83,2021
221971,10,16,2021
221999,5,1712,2021
221999,7,1457,2021
221999,9,758,2021
221999,10,28,2021
222053,2,156,2021
222053,3,1243,2021
222053,12,228,2021
222062,2,60,2021
222062,3,930,2021
222062,12,302,2021
222105,2,14,2021
222105,3,41,2021
222105,12,77,2021
222178,3,7,2021
222178,5,763,2021
222178,7,396,2021
222178,9,117,2021
222178,10,8,2021
222567,2,180,2021
222567,3,802,2021
222567,12,178,2021
222576,2,319,2021
222576,3,1280,2021
222576,12,276,2021
222628,5,56,2021
222628,7,259,2021
222822,2,287,2021
222822,3,423,2021
222822,11,1,2021
222822,12,148,2021
222831,5,1143,2021
222831,7,572,2021
222831,9,25,2021
222831,10,54,2021
222831,12,45,2021
222877,5,23,2021
222886,2,103,2021
222886,11,136,2021
222886,12,13,2021
222938,2,2,2021
222938,3,22,2021
222938,5,67,2021
222983,5,244,2021
222983,7,17,2021
222992,2,341,2021
222992,3,4469,2021
222992,5,50,2021
222992,12,863,2021
223001,7,29,2021
223056,2,31,2021
223083,2,37,2021
223083,3,297,2021
223083,5,35,2021
223083,12,1,2021
223117,5,8,2021
223117,7,16,2021
223223,7,75,2021
223223,9,294,2021
223232,5,3315,2021
223232,7,1064,2021
223232,9,476,2021
223232,10,5,2021
223320,2,72,2021
223320,3,412,2021
223320,12,98,2021
223427,2,193,2021
223427,3,2777,2021
223427,12,89,2021
223463,2,141,2021
223463,3,62,2021
223463,5,2,2021
223463,12,104,2021
223472,3,129,2021
223506,2,160,2021
223506,3,463,2021
223506,5,48,2021
223506,12,199,2021
223816,2,179,2021
223816,3,1797,2021
223816,12,210,2021
223852,2,21,2021
223898,2,167,2021
223898,3,336,2021
223922,2,150,2021
223922,3,185,2021
224004,5,468,2021
224004,7,256,2021
224004,9,11,2021
224013,2,13,2021
224110,2,486,2021
224110,3,973,2021
224147,5,1853,2021
224147,7,819,2021
224147,9,32,2021
224147,10,16,2021
224147,12,5,2021
224156,2,95,2021
224156,12,60,2021
224226,3,32,2021
224226,5,595,2021
224226,7,454,2021
224226,9,49,2021
224226,10,14,2021
224244,3,2,2021
224244,5,36,2021
224271,2,18,2021
224271,3,82,2021
224305,7,400,2021
224305,9,27,2021
224305,10,6,2021
224323,5,310,2021
224323,7,323,2021
224323,9,9,2021
224323,10,66,2021
224350,2,175,2021
224350,3,1266,2021
224350,12,279,2021
224527,5,322,2021
224527,7,57,2021
224527,12,5,2021
224545,5,362,2021
224545,7,114,2021
224545,9,3,2021
224554,5,2056,2021
224554,7,1314,2021
224554,9,73,2021
224554,10,15,2021
224615,2,597,2021
224615,3,9786,2021
224615,12,1976,2021
224642,2,435,2021
224642,3,3457,2021
224642,11,42,2021
224642,12,275,2021
224660,2,83,2021
224660,3,102,2021
224660,5,22,2021
224660,12,13,2021
224679,2,242,2021
224679,3,322,2021
224679,5,21,2021
224679,11,399,2021
224679,12,2,2021
224712,7,34,2021
224712,10,4,2021
224758,2,8,2021
224758,12,4,2021
224776,3,22,2021
224776,5,54,2021
224828,2,36,2021
224828,12,33,2021
224891,2,29,2021
224891,3,132,2021
224891,12,88,2021
224961,2,171,2021
224961,3,284,2021
224961,5,16,2021
224961,12,176,2021
225070,2,726,2021
225070,3,565,2021
225070,5,83,2021
225070,12,115,2021
225201,3,142,2021
225201,5,169,2021
225201,7,33,2021
225247,5,321,2021
225247,7,177,2021
225247,9,36,2021
225308,2,179,2021
225308,3,1030,2021
225308,12,261,2021
225371,2,69,2021
225371,3,447,2021
225371,12,299,2021
225399,5,560,2021
225399,7,384,2021
225399,9,18,2021
225399,10,1,2021
225399,12,2,2021
225414,5,1603,2021
225414,7,852,2021
225414,9,17,2021
225423,2,507,2021
225423,3,5414,2021
225423,12,721,2021
225432,5,2882,2021
225432,7,543,2021
225432,10,307,2021
225502,5,827,2021
225502,7,524,2021
225511,5,8817,2021
225511,7,1777,2021
225511,9,900,2021
225520,2,143,2021
225520,3,500,2021
225520,12,62,2021
225548,5,184,2021
225548,7,31,2021
225575,3,36,2021
225575,5,182,2021
225575,7,5,2021
225627,3,127,2021
225627,5,1040,2021
225627,7,666,2021
225627,9,361,2021
225876,3,75,2021
225885,5,90,2021
225991,3,47,2021
226019,2,181,2021
226019,3,697,2021
226019,12,76,2021
226091,5,1779,2021
226091,7,2659,2021
226091,9,81,2021
226091,10,882,2021
226107,2,329,2021
226107,3,220,2021
226107,12,53,2021
226116,2,68,2021
226116,3,318,2021
226116,12,128,2021
226125,2,37,2021
226125,12,29,2021
226134,2,188,2021
226134,3,1128,2021
226134,5,9,2021
226134,12,279,2021
226152,5,1274,2021
226152,7,533,2021
226204,2,101,2021
226204,3,1222,2021
226204,12,2360,2021
226231,3,5,2021
226231,5,349,2021
226231,7,104,2021
226277,2,685,2021
226277,3,1,2021
226383,5,258,2021
226383,7,101,2021
226408,2,159,2021
226408,3,657,2021
226408,12,459,2021
226471,5,670,2021
226471,7,129,2021
226471,9,59,2021
226578,2,223,2021
226578,3,1276,2021
226578,11,16,2021
226578,12,244,2021
226587,5,225,2021
226587,7,7,2021
226675,2,129,2021
226675,12,61,2021
226806,2,111,2021
226806,3,385,2021
226806,5,18,2021
226806,12,273,2021
226833,5,1138,2021
226833,7,207,2021
226860,2,31,2021
226860,12,9,2021
226879,3,29,2021
226879,5,25,2021
226903,2,296,2021
226903,3,28,2021
226903,12,329,2021
227058,2,35,2021
227058,12,23,2021
227146,2,349,2021
227146,3,956,2021
227182,2,942,2021
227182,3,8409,2021
227182,12,1911,2021
227216,5,7956,2021
227216,7,2150,2021
227216,9,269,2021
227216,10,224,2021
227216,12,1,2021
227225,2,24,2021
227225,3,377,2021
227225,12,262,2021
227289,7,26,2021
227289,9,4,2021
227298,12,169,2021
227304,2,214,2021
227304,3,1027,2021
227304,5,69,2021
227304,12,269,2021
227313,2,127,2021
227313,12,129,2021
227322,2,162,2021
227322,12,144,2021
227331,5,260,2021
227331,7,506,2021
227331,9,56,2021
227368,5,4924,2021
227368,7,1891,2021
227368,9,81,2021
227368,10,64,2021
227377,2,29,2021
227377,3,819,2021
227377,12,136,2021
227386,2,326,2021
227386,3,339,2021
227386,12,140,2021
227401,2,770,2021
227401,3,541,2021
227401,12,705,2021
227429,5,91,2021
227526,5,1456,2021
227526,7,283,2021
227526,9,17,2021
227687,2,73,2021
227687,3,325,2021
227687,12,61,2021
227748,2,103,2021
227757,5,1064,2021
227757,7,928,2021
227757,9,207,2021
227845,5,821,2021
227845,7,203,2021
227854,2,147,2021
227854,3,1164,2021
227854,11,15,2021
227854,12,479,2021
227863,5,462,2021
227863,7,499,2021
227863,9,28,2021
227881,5,4345,2021
227881,7,836,2021
227881,9,69,2021
227881,10,56,2021
227924,2,76,2021
227924,3,3186,2021
227924,11,3,2021
227924,12,391,2021
227979,2,1554,2021
227979,3,4991,2021
227979,12,482,2021
228042,2,10,2021
228042,5,252,2021
228042,7,67,2021
228042,10,18,2021
228088,2,23,2021
228149,5,511,2021
228149,7,204,2021
228149,9,210,2021
228149,10,9,2021
228149,12,6,2021
228158,2,217,2021
228158,3,937,2021
228158,12,366,2021
228185,2,8,2021
228185,12,1,2021
228194,9,277,2021
228200,2,245,2021
228219,2,222,2021
228219,11,115,2021
228219,12,10,2021
228246,5,1639,2021
228246,7,1688,2021
228246,9,351,2021
228246,10,71,2021
228282,2,37,2021
228282,12,3,2021
228316,2,97,2021
228316,3,782,2021
228316,12,455,2021
228325,3,179,2021
228325,5,279,2021
228325,7,94,2021
228325,9,5,2021
228343,5,308,2021
228431,5,2417,2021
228431,7,512,2021
228431,9,10,2021
228459,5,7663,2021
228459,7,1297,2021
228459,9,93,2021
228459,10,99,2021
228468,5,131,2021
228468,7,6,2021
228486,3,17,2021
228486,5,1,2021
228501,5,393,2021
228501,7,171,2021
228529,3,24,2021
228529,5,2740,2021
228529,7,725,2021
228529,9,26,2021
228547,2,734,2021
228547,3,6123,2021
228547,11,6,2021
228547,12,1193,2021
228608,2,57,2021
228608,3,626,2021
228608,12,52,2021
228635,7,111,2021
228635,9,310,2021
228635,10,207,2021
228644,2,77,2021
228644,5,402,2021
228644,7,276,2021
228644,9,456,2021
228644,10,69,2021
228644,11,73,2021
228653,5,435,2021
228653,7,405,2021
228653,9,369,2021
228653,10,26,2021
228699,2,305,2021
228699,3,409,2021
228699,12,1,2021
228705,5,1178,2021
228705,7,503,2021
228705,9,27,2021
228705,10,43,2021
228705,12,2,2021
228723,5,13092,2021
228723,7,3601,2021
228723,9,1457,2021
228723,10,474,2021
228723,12,808,2021
228769,5,8371,2021
228769,7,4893,2021
228769,9,276,2021
228769,10,256,2021
228769,12,106,2021
228778,5,10040,2021
228778,7,3060,2021
228778,9,1290,2021
228778,10,11,2021
228778,12,2370,2021
228787,5,4804,2021
228787,7,3002,2021
228787,9,257,2021
228787,10,259,2021
228796,5,3910,2021
228796,7,1139,2021
228796,9,161,2021
228796,10,41,2021
228802,5,2012,2021
228802,7,894,2021
228802,9,96,2021
228802,10,5,2021
228866,9,85,2021
228875,2,10,2021
228875,5,2164,2021
228875,7,493,2021
228875,9,132,2021
228875,10,27,2021
228884,3,6,2021
228884,5,90,2021
228909,7,436,2021
228909,9,359,2021
228909,10,23,2021
228981,5,296,2021
228981,7,31,2021
229018,5,909,2021
229018,7,450,2021
229027,5,6262,2021
229027,7,1309,2021
229027,9,134,2021
229027,10,167,2021
229027,12,35,2021
229063,5,928,2021
229063,7,239,2021
229063,9,250,2021
229115,5,6594,2021
229115,7,1788,2021
229115,9,513,2021
229115,10,197,2021
229115,12,300,2021
229160,5,322,2021
229160,7,245,2021
229160,9,56,2021
229179,5,2368,2021
229179,7,1509,2021
229179,9,202,2021
229179,10,156,2021
229267,5,566,2021
229267,7,97,2021
229300,5,467,2021
229300,7,729,2021
229300,9,511,2021
229300,10,35,2021
229337,5,1092,2021
229337,7,719,2021
229337,9,479,2021
229337,10,78,2021
229355,2,363,2021
229355,3,1856,2021
229355,5,48,2021
229355,12,208,2021
229416,2,634,2021
229425,2,49,2021
229425,12,23,2021
229504,2,347,2021
229504,3,330,2021
229504,12,24,2021
229522,2,31,2021
229522,12,7,2021
229540,2,60,2021
229540,3,354,2021
229540,12,133,2021
229656,2,62,2021
229656,12,86,2021
229780,3,144,2021
229780,5,781,2021
229780,7,390,2021
229780,9,1,2021
229799,2,106,2021
229799,3,658,2021
229799,12,143,2021
229814,5,1680,2021
229814,7,834,2021
229832,2,20,2021
229832,3,177,2021
229832,12,96,2021
229841,2,105,2021
229841,3,546,2021
229841,12,88,2021
229887,3,4,2021
229887,5,127,2021
230010,2,424,2021
230010,11,233,2021
230010,12,180,2021
230038,5,6685,2021
230038,7,958,2021
230038,9,192,2021
230038,10,4,2021
230047,2,15,2021
230047,3,36,2021
230047,5,592,2021
230056,3,45,2021
230056,7,1,2021
230056,12,32,2021
230065,2,57,2021
230065,12,152,2021
230144,2,48,2021
230162,2,521,2021
230162,11,534,2021
230162,12,367,2021
230171,2,438,2021
230171,3,779,2021
230171,5,1085,2021
230171,7,24,2021
230171,11,132,2021
230171,12,187,2021
230199,2,25,2021
230205,2,37,2021
230214,2,83,2021
230214,12,22,2021
230366,2,22,2021
230366,5,51,2021
230366,7,2,2021
230418,3,437,2021
230418,12,311,2021
230490,2,405,2021
230490,11,297,2021
230490,12,241,2021
230597,2,98,2021
230597,3,1019,2021
230597,5,29,2021
230597,11,21,2021
230597,12,222,2021
230603,2,209,2021
230603,3,1531,2021
230603,5,1311,2021
230603,7,505,2021
230603,12,17,2021
230676,2,107,2021
230676,11,473,2021
230676,12,189,2021
230728,2,112,2021
230728,3,1182,2021
230728,5,4142,2021
230728,7,975,2021
230728,9,99,2021
230728,10,105,2021
230728,12,76,2021
230737,2,2355,2021
230737,3,5422,2021
230737,5,3975,2021
230737,7,292,2021
230737,10,20,2021
230737,12,305,2021
230746,2,1272,2021
230746,3,3184,2021
230746,11,72,2021
230746,12,573,2021
230764,5,5027,2021
230764,7,2235,2021
230764,9,815,2021
230764,10,606,2021
230782,2,41,2021
230782,3,2986,2021
230782,5,2641,2021
230782,7,289,2021
230782,9,12,2021
230782,10,53,2021
230782,12,261,2021
230807,5,422,2021
230807,7,215,2021
230807,9,5,2021
230807,10,17,2021
230816,5,139,2021
230816,7,40,2021
230834,3,6,2021
230834,5,363,2021
230834,7,45,2021
230834,10,5,2021
230852,3,53,2021
230852,5,762,2021
230852,7,329,2021
230852,10,218,2021
230852,12,237,2021
230861,2,35,2021
230861,3,416,2021
230861,12,55,2021
230889,5,66,2021
230889,7,77,2021
230913,2,5,2021
230913,3,41,2021
230913,5,396,2021
230913,7,78,2021
230913,10,2,2021
230959,5,606,2021
230959,7,105,2021
230959,9,1,2021
230995,5,738,2021
230995,7,413,2021
230995,10,42,2021
231004,2,25,2021
231004,12,27,2021
231059,5,321,2021
231059,7,84,2021
231059,10,8,2021
231068,7,48,2021
231068,10,2,2021
231095,5,32,2021
231147,7,120,2021
231147,9,165,2021
231147,10,34,2021
231165,2,156,2021
231165,3,278,2021
231165,5,132,2021
231165,7,2,2021
231165,12,6,2021
231174,5,2632,2021
231174,7,458,2021
231174,9,242,2021
231174,10,25,2021
231280,2,49,2021
231411,2,126,2021
231411,3,59,2021
231411,11,117,2021
231420,3,5,2021
231420,5,222,2021
231420,7,126,2021
231536,2,281,2021
231536,3,484,2021
231536,12,287,2021
231554,3,17,2021
231554,5,220,2021
231554,7,142,2021
231581,5,317,2021
231581,7,30,2021
231624,5,1561,2021
231624,7,740,2021
231624,9,240,2021
231624,10,45,2021
231651,3,34,2021
231651,5,674,2021
231651,7,1088,2021
231651,9,464,2021
231651,10,36,2021
231688,2,11,2021
231697,2,400,2021
231697,3,434,2021
231697,12,273,2021
231712,5,1101,2021
231712,7,85,2021
231721,2,1,2021
231785,2,34,2021
231785,3,368,2021
231785,5,33,2021
231873,2,96,2021
231873,3,123,2021
231873,12,48,2021
231882,2,322,2021
231882,3,193,2021
231882,12,334,2021
231970,7,303,2021
231970,9,177,2021
231970,10,8,2021
232016,2,35,2021
232016,3,28,2021
232016,5,8,2021
232025,5,197,2021
232025,7,78,2021
232025,9,32,2021
232043,3,1,2021
232043,5,225,2021
232043,7,79,2021
232043,9,4,2021
232043,10,38,2021
232052,2,27,2021
232052,3,37,2021
232052,12,16,2021
232089,5,163,2021
232186,5,6236,2021
232186,7,3103,2021
232186,9,439,2021
232186,10,837,2021
232195,2,746,2021
232195,3,986,2021
232195,12,217,2021
232256,5,212,2021
232265,3,3,2021
232265,5,659,2021
232265,7,120,2021
232265,9,86,2021
232308,5,139,2021
232308,7,61,2021
232414,2,70,2021
232414,3,1101,2021
232414,12,214,2021
232423,5,4797,2021
232423,7,706,2021
232423,9,45,2021
232423,10,50,2021
232450,2,333,2021
232450,3,978,2021
232450,12,269,2021
232557,2,62,2021
232557,3,1143,2021
232557,5,10300,2021
232557,7,10165,2021
232557,9,995,2021
232557,10,1089,2021
232557,12,388,2021
232566,5,756,2021
232566,7,204,2021
232575,2,378,2021
232575,3,833,2021
232575,12,271,2021
232609,5,412,2021
232609,7,159,2021
232609,9,321,2021
232609,10,40,2021
232618,2,39,2021
232618,3,103,2021
232618,5,16,2021
232672,5,201,2021
232672,7,145,2021
232672,9,70,2021
232672,10,5,2021
232681,5,1012,2021
232681,7,146,2021
232681,10,18,2021
232681,11,21,2021
232706,5,559,2021
232706,7,410,2021
232706,9,52,2021
232706,10,12,2021
232724,3,10,2021
232788,2,174,2021
232788,3,293,2021
232788,12,311,2021
232797,2,76,2021
232797,3,60,2021
232797,5,31,2021
232797,7,25,2021
232797,12,58,2021
232867,2,110,2021
232867,3,492,2021
232867,12,91,2021
232885,3,22,2021
232885,5,104,2021
232885,7,15,2021
232919,2,121,2021
232919,12,317,2021
232937,3,1,2021
232937,5,700,2021
232937,7,124,2021
232937,9,10,2021
232946,2,2178,2021
232946,3,5860,2021
232946,12,646,2021
232982,2,51,2021
232982,5,3887,2021
232982,7,980,2021
232982,9,233,2021
232982,10,138,2021
233019,2,239,2021
233019,3,364,2021
233019,12,71,2021
233037,2,28,2021
233037,3,112,2021
233037,12,38,2021
233082,3,65,2021
233116,2,406,2021
233116,3,450,2021
233116,12,250,2021
233277,2,1,2021
233277,3,48,2021
233277,5,1708,2021
233277,7,417,2021
233277,9,51,2021
233277,10,39,2021
233277,12,14,2021
233286,2,67,2021
233286,12,35,2021
233295,5,341,2021
233301,5,110,2021
233301,7,17,2021
233310,2,211,2021
233310,3,268,2021
233310,12,245,2021
233329,2,113,2021
233329,3,43,2021
233329,12,7,2021
233338,3,191,2021
233338,12,3,2021
233356,5,184,2021
233374,2,6,2021
233374,5,794,2021
233374,7,104,2021
233374,9,134,2021
233374,10,29,2021
233374,12,18,2021
233408,2,33,2021
233408,3,136,2021
233426,5,413,2021
233480,2,15,2021
233541,2,23,2021
233541,5,529,2021
233541,7,300,2021
233541,9,283,2021
233541,10,92,2021
233602,3,1,2021
233602,5,12,2021
233611,5,198,2021
233639,2,216,2021
233639,3,430,2021
233639,12,269,2021
233648,2,108,2021
233648,3,332,2021
233648,12,156,2021
233666,2,12,2021
233684,2,2,2021
233684,3,184,2021
233684,5,667,2021
233684,7,411,2021
233684,10,12,2021
233718,5,58,2021
233718,7,4,2021
233754,2,153,2021
233754,3,798,2021
233754,12,132,2021
233772,2,57,2021
233772,3,2384,2021
233772,12,728,2021
233842,7,36,2021
233897,5,226,2021
233903,2,218,2021
233903,3,313,2021
233903,12,97,2021
233921,3,30,2021
233921,5,6943,2021
233921,7,1425,2021
233921,9,654,2021
233921,10,350,2021
233949,2,36,2021
233949,3,667,2021
233949,12,353,2021
234030,2,54,2021
234030,5,5155,2021
234030,7,1269,2021
234030,9,786,2021
234030,10,291,2021
234076,2,44,2021
234076,5,4453,2021
234076,7,2147,2021
234076,9,794,2021
234076,10,194,2021
234076,12,3,2021
234085,5,402,2021
234119,2,40,2021
234119,12,1,2021
234155,5,624,2021
234155,7,79,2021
234155,9,11,2021
234155,10,10,2021
234164,5,178,2021
234164,7,85,2021
234164,9,15,2021
234173,5,298,2021
234173,7,36,2021
234207,5,444,2021
234207,9,118,2021
234377,2,134,2021
234377,3,309,2021
234377,12,200,2021
234669,2,72,2021
234669,3,2211,2021
234669,5,260,2021
234669,11,23,2021
234669,12,120,2021
234696,2,204,2021
234696,3,508,2021
234696,5,15,2021
234696,11,83,2021
234696,12,277,2021
234711,2,43,2021
234711,3,438,2021
234711,11,46,2021
234711,12,163,2021
234827,5,2756,2021
234827,7,320,2021
234827,10,16,2021
234827,12,1,2021
234845,2,16,2021
234845,3,440,2021
234845,5,80,2021
234845,11,26,2021
234845,12,73,2021
234915,2,4,2021
234915,3,3,2021
234915,5,155,2021
234915,7,404,2021
234915,9,25,2021
234915,10,53,2021
234924,2,95,2021
234924,12,52,2021
234933,2,119,2021
234933,3,1558,2021
234933,5,79,2021
234933,12,71,2021
234951,2,291,2021
234951,3,558,2021
234951,5,7,2021
234951,11,79,2021
234951,12,617,2021
234979,2,74,2021
234979,3,1364,2021
234979,5,169,2021
234979,11,60,2021
234979,12,79,2021
235024,5,128,2021
235088,2,240,2021
235097,5,2191,2021
235097,7,797,2021
235097,9,37,2021
235097,10,60,2021
235097,12,87,2021
235103,2,89,2021
235103,3,914,2021
235103,5,16,2021
235103,11,131,2021
235103,12,442,2021
235149,2,137,2021
235149,3,1386,2021
235149,11,44,2021
235149,12,303,2021
235158,2,61,2021
235158,12,29,2021
235167,5,677,2021
235167,7,81,2021
235237,2,51,2021
235237,3,1576,2021
235237,5,101,2021
235237,11,5,2021
235237,12,134,2021
235307,2,54,2021
235307,12,22,2021
235316,5,1262,2021
235316,7,620,2021
235316,9,211,2021
235334,2,46,2021
235334,3,311,2021
235334,5,31,2021
235334,11,13,2021
235334,12,55,2021
235343,2,26,2021
235343,3,1587,2021
235343,5,217,2021
235343,11,86,2021
235343,12,548,2021
235352,2,32,2021
235352,12,13,2021
235422,3,3,2021
235422,5,159,2021
235422,7,104,2021
235422,10,10,2021
235431,2,76,2021
235431,3,906,2021
235431,5,66,2021
235431,11,5,2021
235431,12,21,2021
235501,2,54,2021
235501,12,355,2021
235547,5,44,2021
235547,7,120,2021
235547,9,127,2021
235547,10,21,2021
235547,11,4,2021
235583,2,65,2021
235583,12,1,2021
235671,2,52,2021
235671,3,319,2021
235671,11,115,2021
235671,12,222,2021
235699,2,122,2021
235699,3,489,2021
235699,5,155,2021
235699,11,44,2021
235699,12,281,2021
235750,2,19,2021
235750,3,536,2021
235750,5,13,2021
235750,11,7,2021
235750,12,10,2021
236018,2,24,2021
236018,12,27,2021
236072,2,45,2021
236072,3,434,2021
236072,5,132,2021
236072,11,99,2021
236072,12,308,2021
236133,2,10,2021
236133,3,7,2021
236133,5,223,2021
236133,7,126,2021
236133,9,7,2021
236188,2,332,2021
236188,3,1256,2021
236188,5,60,2021
236188,11,71,2021
236188,12,728,2021
236212,2,361,2021
236212,3,64,2021
236212,11,19,2021
236230,5,555,2021
236230,7,149,2021
236230,9,23,2021
236258,2,25,2021
236258,3,324,2021
236258,5,20,2021
236258,11,3,2021
236258,12,23,2021
236328,5,465,2021
236328,7,92,2021
236328,9,35,2021
236382,2,329,2021
236382,3,261,2021
236382,5,31,2021
236382,11,47,2021
236382,12,137,2021
236452,5,307,2021
236452,7,85,2021
236452,10,13,2021
236452,12,153,2021
236504,2,15,2021
236504,3,420,2021
236504,5,38,2021
236504,12,7,2021
236513,2,207,2021
236513,3,930,2021
236513,5,113,2021
236513,11,6,2021
236513,12,50,2021
236577,2,40,2021
236577,5,607,2021
236577,7,256,2021
236577,9,54,2021
236577,10,255,2021
236595,5,1307,2021
236595,7,581,2021
236595,9,287,2021
236595,10,163,2021
236610,2,90,2021
236610,3,946,2021
236610,11,132,2021
236610,12,293,2021
236638,2,95,2021
236638,3,750,2021
236638,5,24,2021
236638,11,52,2021
236638,12,276,2021
236656,2,88,2021
236656,3,1186,2021
236656,11,49,2021
236656,12,114,2021
236692,2,344,2021
236692,3,1094,2021
236692,5,7,2021
236692,11,35,2021
236692,12,157,2021
236708,2,48,2021
236708,3,1043,2021
236708,5,39,2021
236708,11,10,2021
236708,12,50,2021
236744,2,14,2021
236744,12,5,2021
236753,2,136,2021
236753,3,1081,2021
236753,5,55,2021
236753,11,71,2021
236753,12,237,2021
236887,2,160,2021
236887,3,589,2021
236887,5,17,2021
236887,11,35,2021
236887,12,79,2021
236896,3,26,2021
236896,5,310,2021
236896,7,105,2021
236896,12,1,2021
236939,5,6157,2021
236939,7,925,2021
236939,9,642,2021
236939,10,668,2021
236939,12,198,2021
236948,5,8100,2021
236948,7,4265,2021
236948,9,1479,2021
236948,10,11,2021
236975,2,71,2021
236975,3,643,2021
236975,5,20,2021
236975,11,16,2021
236975,12,39,2021
237011,5,3427,2021
237011,7,272,2021
237011,9,5,2021
237011,10,20,2021
237011,12,48,2021
237039,2,78,2021
237039,3,820,2021
237039,5,14,2021
237039,11,92,2021
237039,12,237,2021
237057,5,315,2021
237066,5,468,2021
237066,7,181,2021
237066,10,20,2021
237109,2,34,2021
237109,3,783,2021
237109,5,84,2021
237109,11,32,2021
237109,12,144,2021
237118,3,1,2021
237118,5,139,2021
237118,7,40,2021
237127,2,24,2021
237136,2,8,2021
237136,3,7,2021
237136,5,38,2021
237136,7,3,2021
237145,2,14,2021
237172,2,22,2021
237181,5,94,2021
237181,7,4,2021
237215,3,127,2021
237215,5,151,2021
237215,12,1,2021
237242,2,56,2021
237242,12,7,2021
237303,2,19,2021
237303,12,14,2021
237312,3,123,2021
237312,5,588,2021
237312,7,197,2021
237312,9,64,2021
237321,2,10,2021
237321,12,9,2021
237330,5,334,2021
237330,7,104,2021
237330,10,3,2021
237358,3,40,2021
237358,5,141,2021
237367,3,138,2021
237367,5,631,2021
237367,7,80,2021
237367,10,7,2021
237385,3,151,2021
237385,5,174,2021
237437,3,49,2021
237473,2,67,2021
237473,11,22,2021
237473,12,12,2021
237491,2,19,2021
237525,3,113,2021
237525,5,1440,2021
237525,7,759,2021
237525,9,229,2021
237525,10,137,2021
237525,12,2,2021
237543,2,48,2021
237543,11,9,2021
237561,2,48,2021
237570,2,32,2021
237570,12,61,2021
237598,3,2,2021
237686,2,156,2021
237686,3,270,2021
237686,5,197,2021
237701,3,235,2021
237701,5,53,2021
237729,2,72,2021
237729,11,78,2021
237783,3,71,2021
237783,5,142,2021
237783,7,107,2021
237783,10,29,2021
237792,5,556,2021
237792,7,50,2021
237792,9,3,2021
237792,10,3,2021
237817,2,159,2021
237817,3,278,2021
237844,2,71,2021
237844,12,47,2021
237880,9,178,2021
237899,5,351,2021
237899,7,54,2021
237905,2,29,2021
237905,10,7,2021
237932,3,28,2021
237932,5,412,2021
237932,7,129,2021
237950,5,209,2021
237969,5,205,2021
237969,7,39,2021
237969,9,2,2021
237987,2,21,2021
237987,3,109,2021
237996,2,37,2021
237996,3,299,2021
238005,2,22,2021
238005,12,52,2021
238014,2,77,2021
238014,3,289,2021
238032,5,4396,2021
238032,7,1455,2021
238032,9,603,2021
238078,2,17,2021
238078,5,85,2021
238078,7,58,2021
238078,9,51,2021
238078,10,2,2021
238096,2,25,2021
238175,2,45,2021
238175,12,37,2021
238193,3,6,2021
238193,5,276,2021
238193,7,210,2021
238193,9,3,2021
238193,10,49,2021
238263,2,625,2021
238263,3,1445,2021
238263,10,17,2021
238263,11,901,2021
238263,12,377,2021
238324,5,156,2021
238324,7,21,2021
238324,10,21,2021
238324,12,3,2021
238333,5,243,2021
238397,2,93,2021
238397,3,223,2021
238397,11,306,2021
238397,12,62,2021
238430,3,4,2021
238430,5,225,2021
238430,7,220,2021
238430,9,25,2021
238458,5,631,2021
238458,7,190,2021
238458,9,79,2021
238476,5,535,2021
238476,7,68,2021
238616,2,8,2021
238616,3,16,2021
238616,5,530,2021
238616,7,573,2021
238616,9,133,2021
238616,10,74,2021
238661,5,372,2021
238661,7,128,2021
238661,9,27,2021
238722,2,651,2021
238722,3,912,2021
238722,11,894,2021
238722,12,932,2021
238759,2,237,2021
238759,3,719,2021
238759,11,809,2021
238759,12,746,2021
238810,2,5,2021
238810,12,10,2021
238980,3,3,2021
238980,5,442,2021
238980,7,202,2021
238980,10,2,2021
239008,2,267,2021
239008,3,301,2021
239008,11,212,2021
239008,12,190,2021
239017,5,274,2021
239071,2,4,2021
239071,3,17,2021
239071,5,120,2021
239071,7,63,2021
239071,9,3,2021
239071,10,5,2021
239080,5,272,2021
239080,7,88,2021
239080,10,4,2021
239105,5,1905,2021
239105,7,763,2021
239105,9,431,2021
239105,10,38,2021
239169,7,50,2021
239169,9,344,2021
239169,10,5,2021
239220,2,201,2021
239220,3,252,2021
239220,11,257,2021
239220,12,236,2021
