UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
216223,11,R,24,Z,0,R,24,Z,0,Z,0,R,6,R,4,Z,0,R,12,R,1,R,1,Z,0,Z,0,R,6,R,15,R,3,Z,0
216278,5,R,534,R,214,R,320,Z,0,R,11,R,30,R,30,Z,0,R,432,R,10,R,16,R,5,R,0,R,526,R,7,R,1,Z,0
216278,7,R,5,R,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,1,Z,0,R,0,R,3,R,1,R,1,Z,0
216287,5,R,391,R,191,R,200,R,1,R,67,R,30,R,52,R,1,R,139,R,36,R,12,R,53,R,0,R,381,R,10,Z,0,Z,0
216296,2,R,23,R,23,R,0,R,0,R,0,R,4,R,4,R,0,R,15,R,0,R,0,R,0,R,3,R,20,R,0,R,0,R,0
216296,3,R,485,R,449,R,36,R,0,R,3,R,30,R,57,R,1,R,379,R,13,R,0,R,2,R,0,R,442,R,38,R,5,R,0
216311,5,R,28,R,28,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,27,Z,0,Z,0,R,1,Z,0,R,28,Z,0,Z,0,Z,0
216339,3,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0,Z,0
216339,5,R,5567,R,2391,R,3176,R,5,R,740,R,691,R,444,R,6,R,3127,R,226,R,124,R,204,R,1,R,4808,R,686,R,72,Z,0
216339,7,R,1809,R,634,R,1175,R,1,R,135,R,213,R,129,R,1,R,899,R,42,R,173,R,216,Z,0,R,441,R,1152,R,216,Z,0
216339,9,R,1075,R,510,R,565,R,1,R,196,R,115,R,67,R,0,R,550,R,26,R,30,R,90,Z,0,R,61,R,941,R,73,Z,0
216339,10,R,211,R,79,R,132,R,0,R,16,R,28,R,13,R,0,R,124,R,7,R,14,R,9,Z,0,R,24,R,142,R,45,Z,0
216339,12,R,296,R,99,R,197,R,0,R,49,R,28,R,25,R,0,R,169,R,13,R,5,R,7,R,0,R,275,R,18,R,3,R,0
216348,7,R,4,R,3,R,1,Z,0,Z,0,R,2,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0
216348,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0
216357,3,R,3,R,2,R,1,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0
216357,5,R,136,R,55,R,81,Z,0,R,4,R,14,R,7,R,1,R,99,R,3,R,8,Z,0,Z,0,R,133,R,3,Z,0,Z,0
216357,7,R,15,R,4,R,11,Z,0,Z,0,R,3,Z,0,Z,0,R,11,Z,0,R,1,Z,0,Z,0,R,13,R,2,Z,0,Z,0
216357,12,R,11,R,3,R,8,Z,0,Z,0,R,3,Z,0,Z,0,R,7,Z,0,R,1,Z,0,Z,0,R,11,Z,0,Z,0,Z,0
216366,2,R,9,R,1,R,8,R,0,R,2,R,0,R,1,R,0,R,6,R,0,R,0,R,0,R,0,R,1,R,5,R,3,R,0
216366,3,R,27,R,2,R,25,Z,0,R,0,R,2,R,4,R,0,R,13,R,0,R,8,R,0,R,0,R,3,R,18,R,6,R,0
216366,5,R,1065,R,246,R,819,R,1,R,125,R,110,R,109,R,1,R,634,R,56,R,19,R,10,R,0,R,675,R,338,R,52,R,0
216366,7,R,884,R,178,R,706,R,1,R,86,R,87,R,70,R,1,R,532,R,24,R,19,R,64,R,0,R,157,R,620,R,107,R,0
216366,9,R,504,R,198,R,306,R,0,R,85,R,21,R,51,R,0,R,290,R,25,R,16,R,16,R,0,R,24,R,447,R,33,R,0
216366,10,R,99,R,30,R,69,R,1,R,14,R,8,R,8,R,0,R,60,R,1,R,4,R,3,R,0,R,10,R,58,R,31,R,0
216366,12,R,1,R,0,R,1,Z,0,Z,0,Z,0,R,0,Z,0,R,1,Z,0,Z,0,R,0,Z,0,Z,0,R,1,Z,0,Z,0
216436,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
216436,3,R,56,R,51,R,5,R,0,R,0,R,18,R,4,R,0,R,33,R,1,R,0,R,0,R,0,R,32,R,20,R,4,R,0
216445,3,R,64,R,62,R,2,R,1,R,0,R,0,R,0,R,0,R,62,R,1,R,0,R,0,R,0,R,44,R,14,R,6,R,0
216454,3,R,42,R,38,R,4,Z,0,R,2,Z,0,Z,0,Z,0,R,40,Z,0,Z,0,Z,0,Z,0,R,27,R,14,R,1,Z,0
216463,7,R,26,R,21,R,5,R,0,R,0,R,0,R,0,R,0,R,26,R,0,R,0,R,0,R,0,R,0,R,15,R,11,R,0
216463,9,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0
216524,5,R,355,R,178,R,177,R,0,R,16,R,24,R,27,R,0,R,265,R,10,R,12,R,1,R,0,R,350,R,5,R,0,R,0
216542,3,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
216542,5,R,63,R,25,R,38,R,0,R,1,R,5,R,11,R,0,R,37,R,5,R,0,R,4,R,0,R,52,R,7,R,4,R,0
216542,7,R,35,R,20,R,15,R,0,R,1,R,2,R,4,R,0,R,27,R,0,R,0,R,1,R,0,R,8,R,11,R,16,R,0
216551,3,R,37,R,27,R,10,Z,0,R,4,R,3,R,2,Z,0,R,27,R,1,Z,0,Z,0,Z,0,R,37,Z,0,Z,0,Z,0
216551,12,R,10,R,6,R,4,Z,0,R,1,R,1,Z,0,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0,Z,0
216579,2,R,42,R,2,R,40,R,0,R,0,R,14,R,0,R,0,R,26,R,2,R,0,R,0,R,0,R,35,R,7,R,0,R,0
216579,12,R,31,R,0,R,31,R,0,R,0,R,5,R,2,R,0,R,23,R,1,R,0,R,0,R,0,R,18,R,9,R,4,R,0
216597,3,R,5,R,2,R,3,R,0,R,0,R,2,R,0,R,0,R,2,R,1,R,0,R,0,R,0,R,0,R,3,R,2,R,0
216597,5,R,1771,R,779,R,992,R,1,R,122,R,83,R,174,R,0,R,1275,R,57,R,12,R,47,R,0,R,1664,R,80,R,27,R,0
216597,7,R,1231,R,567,R,664,R,5,R,73,R,72,R,83,R,0,R,854,R,37,R,32,R,75,R,0,R,231,R,799,R,201,R,0
216597,9,R,238,R,94,R,144,R,0,R,6,R,12,R,11,R,0,R,181,R,6,R,6,R,16,R,0,R,13,R,207,R,18,R,0
216597,10,R,331,R,102,R,229,R,2,R,22,R,37,R,21,R,0,R,214,R,13,R,12,R,10,R,0,R,49,R,192,R,90,R,0
216630,2,R,21,R,7,R,14,R,0,R,1,R,1,R,0,R,0,R,17,R,2,R,0,R,0,R,0,R,8,R,11,R,2,R,0
216667,5,R,219,R,104,R,115,R,0,R,3,R,16,R,10,R,0,R,170,R,11,R,7,R,2,R,0,R,218,R,1,R,0,R,0
216667,7,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0
216667,10,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0
216694,3,R,1,R,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
216694,5,R,259,R,95,R,164,R,1,R,4,R,3,R,10,Z,0,R,231,R,9,R,1,Z,0,Z,0,R,208,R,44,R,7,Z,0
216694,7,R,100,R,40,R,60,R,0,Z,0,R,7,R,2,Z,0,R,89,R,1,R,1,Z,0,Z,0,R,7,R,61,R,32,Z,0
216694,9,R,10,R,0,R,10,Z,0,R,0,Z,0,R,0,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,7,Z,0
216746,2,R,49,R,45,R,4,R,0,R,0,R,4,R,6,R,0,R,39,R,0,R,0,R,0,R,0,R,30,R,18,R,1,R,0
216764,5,R,3247,R,1236,R,2011,R,3,R,99,R,327,R,218,R,0,R,2464,R,95,R,34,R,7,R,0,R,2688,R,489,R,70,R,0
216764,7,R,1041,R,347,R,694,R,0,R,38,R,133,R,57,R,0,R,760,R,20,R,17,R,16,R,0,R,260,R,643,R,138,R,0
216764,9,R,61,R,14,R,47,R,0,R,0,R,14,R,7,R,0,R,35,R,2,R,2,R,1,R,0,R,0,R,35,R,26,R,0
216764,10,R,154,R,41,R,113,R,0,R,7,R,21,R,7,R,0,R,112,R,3,R,3,R,1,R,0,R,49,R,81,R,24,R,0
216764,12,R,13,R,1,R,12,R,0,R,0,R,1,R,0,R,0,R,12,R,0,R,0,R,0,R,0,R,12,R,0,R,1,R,0
216773,2,R,36,R,8,R,28,R,0,R,1,R,1,R,1,R,0,R,31,R,2,R,0,R,0,R,0,R,19,R,14,R,3,R,0
216807,5,R,183,R,85,R,98,R,1,Z,0,R,12,R,1,R,1,R,149,R,4,R,15,Z,0,Z,0,R,177,R,6,Z,0,Z,0
216807,7,R,23,R,9,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,R,19,R,1,R,3,Z,0,Z,0,R,8,R,13,R,2,Z,0
216816,7,R,149,R,79,R,70,Z,0,R,30,R,3,R,4,R,1,R,80,R,3,R,9,R,19,R,0,R,0,R,86,R,60,R,3
216816,9,R,13,R,13,R,0,Z,0,R,1,Z,0,R,1,Z,0,R,9,Z,0,Z,0,R,2,R,0,R,0,R,6,R,7,R,0
216816,10,R,11,R,9,R,2,Z,0,R,3,Z,0,R,1,Z,0,R,6,Z,0,R,1,Z,0,R,0,R,1,R,3,R,6,R,1
216825,2,R,42,R,13,R,29,R,0,R,0,R,1,R,0,R,0,R,39,R,0,R,2,R,0,R,0,R,21,R,14,R,7,R,0
216825,3,R,500,R,175,R,325,R,1,R,3,R,8,R,10,R,0,R,462,R,8,R,3,R,5,R,3,R,270,R,175,R,52,R,0
216825,12,R,126,R,32,R,94,R,1,R,1,R,3,R,0,R,0,R,109,R,4,R,5,R,3,R,0,R,53,R,49,R,24,R,0
216852,3,R,15,R,3,R,12,R,0,R,2,R,1,R,1,R,0,R,11,R,0,R,0,R,0,R,0,R,9,R,5,R,1,R,0
216852,5,R,664,R,265,R,399,R,0,R,28,R,87,R,43,R,0,R,475,R,12,R,12,R,7,R,0,R,561,R,82,R,21,R,0
216852,7,R,576,R,121,R,455,R,0,R,20,R,101,R,29,R,0,R,294,R,16,R,84,R,32,R,0,R,82,R,353,R,141,R,0
216852,9,R,416,R,159,R,257,R,0,R,11,R,44,R,21,R,0,R,276,R,7,R,47,R,10,R,0,R,18,R,351,R,47,R,0
216852,10,R,10,R,3,R,7,R,0,R,0,R,6,R,2,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,6,R,4,R,0
216852,12,R,5,R,2,R,3,R,0,R,0,R,2,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,3,R,2,R,0,R,0
216931,5,R,476,R,187,R,289,R,0,R,19,R,14,R,32,R,0,R,374,R,11,R,4,R,22,R,0,R,383,R,77,R,16,R,0
216931,7,R,737,R,174,R,563,R,2,R,19,R,61,R,24,R,0,R,602,R,16,R,11,R,2,R,0,R,37,R,470,R,230,R,0
216931,9,R,114,R,28,R,86,R,0,R,8,R,6,R,2,R,0,R,90,R,3,R,5,R,0,R,0,R,56,R,24,R,34,R,0
216931,12,R,2,R,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,R,1,Z,0,R,2,Z,0,Z,0,Z,0
216940,3,R,67,R,67,R,0,Z,0,Z,0,R,6,R,6,Z,0,R,53,R,2,Z,0,Z,0,R,0,R,67,Z,0,Z,0,Z,0
217013,3,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0
217013,5,R,169,R,29,R,140,R,1,R,3,R,10,R,11,Z,0,R,129,R,5,R,5,R,5,R,0,R,128,R,28,R,13,R,0
217013,7,R,123,R,24,R,99,R,1,Z,0,R,4,R,4,Z,0,R,107,R,5,R,2,Z,0,Z,0,Z,0,R,87,R,36,Z,0
217013,12,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
217040,3,R,12,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,12,Z,0,Z,0,Z,0
217059,3,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,1,Z,0,R,4,Z,0,R,1,Z,0,Z,0,R,6,Z,0,Z,0,Z,0
217059,5,R,766,R,302,R,464,R,1,R,17,R,26,R,54,R,2,R,604,R,25,R,31,R,6,Z,0,R,675,R,75,R,16,Z,0
217059,7,R,81,R,25,R,56,Z,0,R,4,R,4,R,3,Z,0,R,68,Z,0,Z,0,R,2,Z,0,R,16,R,48,R,17,Z,0
217059,9,R,16,R,4,R,12,Z,0,R,1,Z,0,Z,0,Z,0,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,Z,0
217059,10,R,15,R,2,R,13,Z,0,Z,0,R,2,R,1,Z,0,R,11,R,1,Z,0,Z,0,Z,0,Z,0,R,12,R,3,Z,0
217077,2,R,143,R,58,R,85,R,1,R,11,R,12,R,23,R,0,R,70,R,8,R,18,R,0,R,0,R,52,R,70,R,13,R,8
217077,3,R,106,R,37,R,69,R,0,R,5,R,6,R,12,R,0,R,80,R,3,R,0,R,0,R,0,R,50,R,51,R,5,R,0
217077,11,R,37,R,1,R,36,R,0,R,1,R,1,R,7,R,0,R,18,R,3,R,7,R,0,R,2,R,5,R,27,R,3,R,0
217156,5,R,1682,R,822,R,860,R,9,R,319,R,110,R,177,R,2,R,693,R,117,R,72,R,183,R,0,R,1623,R,54,R,5,R,0
217156,7,R,981,R,482,R,499,R,0,R,102,R,80,R,71,R,0,R,259,R,37,R,32,R,400,R,0,R,437,R,475,R,69,R,0
217156,9,R,381,R,213,R,168,R,0,R,45,R,16,R,25,R,0,R,155,R,14,R,19,R,107,R,0,R,1,R,370,R,10,R,0
217156,10,R,6,R,4,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,0,R,0,R,2,R,0,R,0,R,5,R,1,R,0
217165,5,R,776,R,459,R,317,R,1,R,21,R,22,R,44,R,0,R,614,R,19,R,7,R,48,R,0,R,759,R,15,R,2,R,0
217165,7,R,219,R,121,R,98,R,0,R,5,R,10,R,16,R,0,R,169,R,2,R,7,R,10,R,0,R,93,R,107,R,19,R,0
217165,10,R,5,R,2,R,3,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,1,Z,0,Z,0,Z,0,Z,0,R,3,R,2,Z,0
217235,3,R,242,R,70,R,172,R,3,R,9,R,23,R,37,R,0,R,143,R,4,R,8,R,15,R,0,R,221,R,17,R,4,R,0
217235,5,R,826,R,321,R,505,R,1,R,29,R,96,R,103,R,0,R,510,R,3,R,49,R,35,R,0,R,732,R,83,R,11,R,0
217235,7,R,150,R,48,R,102,R,0,R,3,R,2,R,21,R,0,R,94,R,3,R,2,R,25,R,0,R,42,R,102,R,6,R,0
217235,9,R,30,R,3,R,27,R,0,R,1,R,5,R,0,R,0,R,21,R,0,R,3,R,0,R,0,R,1,R,19,R,10,R,0
217235,10,R,15,R,3,R,12,R,0,R,0,R,3,R,1,R,0,R,10,R,0,R,1,R,0,R,0,R,0,R,7,R,8,R,0
217235,12,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0
217305,2,R,4,R,2,R,2,R,0,R,0,R,2,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0
217305,3,R,533,R,326,R,207,R,0,R,14,R,46,R,48,R,0,R,356,R,16,R,53,R,0,R,0,R,304,R,210,R,19,R,0
217305,5,R,213,R,145,R,68,R,1,R,4,R,6,R,13,R,0,R,133,R,3,R,50,R,3,R,0,R,115,R,80,R,18,R,0
217305,7,R,61,R,12,R,49,R,0,R,4,R,5,R,4,R,0,R,31,R,1,R,16,R,0,R,0,R,3,R,49,R,9,R,0
217305,9,R,2,R,0,R,2,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0
217323,2,R,103,R,102,R,1,R,0,R,0,R,23,R,47,R,1,R,30,R,0,R,2,R,0,R,0,R,35,R,50,R,18,Z,0
217323,11,R,152,R,145,R,7,R,1,R,0,R,27,R,52,R,0,R,72,R,0,R,0,R,0,R,0,R,24,R,71,R,57,R,0
217323,12,R,589,R,531,R,58,R,4,R,4,R,166,R,257,R,1,R,150,R,4,R,3,R,0,R,0,R,69,R,366,R,154,Z,0
217402,2,R,25,R,7,R,18,Z,0,R,1,R,1,R,2,Z,0,R,20,R,1,Z,0,Z,0,Z,0,R,25,Z,0,Z,0,Z,0
217402,3,R,6,R,3,R,3,Z,0,Z,0,R,1,R,2,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,4,Z,0
217402,5,R,957,R,430,R,527,Z,0,R,9,R,28,R,98,R,3,R,750,R,28,R,24,R,17,Z,0,R,939,R,11,R,7,Z,0
217402,7,R,254,R,106,R,148,Z,0,R,8,R,13,R,6,Z,0,R,191,R,11,R,14,R,11,Z,0,R,118,R,99,R,37,Z,0
217402,10,R,38,R,21,R,17,Z,0,R,2,R,2,Z,0,Z,0,R,30,R,1,Z,0,R,3,Z,0,R,30,R,7,R,1,Z,0
217402,12,R,19,R,7,R,12,Z,0,Z,0,Z,0,R,4,Z,0,R,13,Z,0,R,2,Z,0,Z,0,R,5,R,9,R,5,Z,0
217420,5,R,1048,R,326,R,722,R,4,R,32,R,101,R,236,R,0,R,569,R,26,R,76,R,4,R,0,R,633,R,356,R,59,R,0
217420,7,R,326,R,59,R,267,R,1,R,9,R,19,R,61,R,0,R,193,R,8,R,35,R,0,R,0,R,55,R,219,R,52,R,0
217420,9,R,11,R,2,R,9,R,0,R,0,R,1,R,1,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,5,R,6,R,0
217420,10,R,57,R,7,R,50,R,0,R,0,R,4,R,9,R,0,R,36,R,3,R,5,R,0,R,0,R,2,R,38,R,17,R,0
217475,2,R,63,R,18,R,45,R,0,R,1,R,13,R,13,R,0,R,29,R,5,R,2,R,0,R,0,R,20,R,33,R,10,R,0
217475,3,R,1769,R,641,R,1128,R,4,R,59,R,124,R,347,R,0,R,1054,R,121,R,53,R,7,R,1,R,938,R,642,R,187,R,1
217475,12,R,216,R,77,R,139,R,0,R,12,R,28,R,48,R,0,R,111,R,9,R,7,R,1,R,0,R,66,R,92,R,58,R,0
217484,5,R,3110,R,1307,R,1803,R,7,R,94,R,141,R,297,R,0,R,2361,R,89,R,84,R,37,R,0,R,2740,R,289,R,80,R,1
217484,7,R,630,R,228,R,402,R,0,R,13,R,13,R,37,R,0,R,407,R,9,R,91,R,60,R,0,R,179,R,361,R,90,R,0
217484,9,R,256,R,92,R,164,R,0,R,14,R,4,R,10,R,0,R,166,R,3,R,28,R,31,R,0,R,122,R,111,R,23,R,0
217484,10,R,125,R,42,R,83,R,0,R,2,R,7,R,6,R,0,R,90,R,2,R,9,R,9,R,0,R,23,R,67,R,35,R,0
217484,12,R,29,R,18,R,11,R,0,R,0,R,0,R,1,R,0,R,24,R,2,R,2,R,0,R,0,R,14,R,8,R,7,R,0
217493,5,R,533,R,166,R,367,R,2,R,115,R,23,R,39,R,0,R,133,R,31,R,13,R,177,Z,0,R,502,R,31,Z,0,Z,0
217493,7,R,274,R,93,R,181,Z,0,R,19,R,11,R,19,Z,0,R,63,R,5,R,3,R,154,Z,0,R,47,R,222,R,5,R,0
217518,2,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,1,Z,0,Z,0,R,1,Z,0,R,3,Z,0
217518,3,R,55,R,24,R,31,Z,0,R,7,R,8,R,11,R,1,R,20,Z,0,R,8,Z,0,Z,0,R,9,R,36,R,10,Z,0
217518,5,R,902,R,447,R,455,R,2,R,17,R,30,R,75,Z,0,R,665,R,5,R,103,R,5,Z,0,R,817,R,41,R,44,Z,0
217518,7,R,140,R,51,R,89,Z,0,R,2,R,2,R,12,Z,0,R,108,R,5,R,9,R,2,Z,0,R,91,R,43,R,6,Z,0
217518,12,R,23,R,15,R,8,R,1,Z,0,R,7,R,2,Z,0,R,4,Z,0,R,9,Z,0,Z,0,R,1,R,14,R,8,Z,0
217536,5,R,548,R,156,R,392,Z,0,R,5,R,13,R,50,Z,0,R,444,R,15,R,13,R,8,Z,0,R,511,R,27,R,10,Z,0
217536,7,R,186,R,85,R,101,Z,0,R,1,R,10,R,14,Z,0,R,142,R,2,R,14,R,3,Z,0,R,74,R,72,R,40,Z,0
217536,9,R,8,R,5,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,1,R,1,Z,0,Z,0,Z,0,R,1,R,7,Z,0
217536,10,R,35,R,6,R,29,Z,0,Z,0,Z,0,R,2,Z,0,R,29,R,1,R,3,Z,0,Z,0,R,3,R,19,R,13,Z,0
217581,2,R,42,R,1,R,41,R,0,R,0,R,15,R,8,R,0,R,14,R,5,R,0,R,0,R,0,R,21,R,18,R,3,R,0
217581,12,R,84,R,0,R,84,R,1,R,1,R,8,R,36,R,0,R,27,R,3,R,8,R,0,R,0,R,34,R,43,R,7,R,0
217606,3,R,4,R,3,R,1,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,4,R,0,R,0,R,0
217606,5,R,23,R,9,R,14,R,0,R,1,R,3,R,1,R,0,R,16,R,1,R,0,R,1,R,0,R,17,R,6,R,0,R,0
217606,7,R,8,R,7,R,1,R,0,R,0,R,0,R,3,R,0,R,2,R,0,R,0,R,3,R,0,R,0,R,2,R,6,R,0
217615,2,R,44,R,3,R,41,R,1,R,1,R,12,R,3,R,0,R,26,R,0,R,1,R,0,R,0,R,23,R,19,R,2,R,0
217615,3,R,252,R,75,R,177,R,1,R,4,R,75,R,23,R,0,R,143,R,2,R,4,R,0,R,3,R,111,R,110,R,28,R,0
217615,12,R,784,R,213,R,571,R,5,R,11,R,242,R,65,R,0,R,450,R,5,R,6,R,0,R,9,R,338,R,334,R,103,R,0
217624,5,R,83,R,41,R,42,R,0,R,1,R,78,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,74,R,9,R,0,R,0
217624,7,R,15,R,9,R,6,R,0,R,0,R,14,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,4,R,11,R,0
217633,5,R,634,R,180,R,454,R,1,R,11,R,29,R,41,R,1,R,540,R,8,R,2,R,1,R,0,R,564,R,51,R,19,R,0
217633,7,R,280,R,100,R,180,R,0,R,4,R,44,R,9,R,0,R,212,R,5,R,4,R,2,R,0,R,42,R,160,R,78,R,0
217633,9,R,41,R,21,R,20,R,0,R,0,R,7,R,2,R,0,R,29,R,1,R,2,R,0,R,0,R,2,R,31,R,8,R,0
217633,10,R,14,R,5,R,9,R,0,R,0,R,5,R,0,R,0,R,8,R,1,R,0,R,0,R,0,R,0,R,7,R,7,R,0
217688,5,R,483,R,163,R,320,R,0,R,10,R,42,R,23,R,0,R,155,R,9,R,242,R,2,R,0,R,363,R,97,R,22,R,1
217688,7,R,187,R,69,R,118,R,19,R,2,R,29,R,6,R,0,R,76,R,2,R,46,R,7,R,0,R,39,R,107,R,41,R,0
217688,9,R,41,R,8,R,33,R,0,R,0,R,3,R,0,R,0,R,5,R,0,R,33,R,0,R,0,R,1,R,10,R,30,R,0
217712,2,R,29,R,0,R,29,R,0,R,1,R,9,R,5,R,0,R,13,R,1,R,0,R,0,R,0,R,16,R,8,R,5,R,0
217712,3,R,184,R,39,R,145,R,0,R,7,R,49,R,23,R,1,R,95,R,8,R,1,R,0,R,3,R,79,R,76,R,26,R,0
217712,12,R,117,R,38,R,79,R,0,R,2,R,50,R,22,R,1,R,36,R,6,R,0,R,0,R,10,R,62,R,34,R,11,R,0
217721,5,R,331,R,126,R,205,R,6,R,1,R,239,R,8,R,0,R,3,R,0,R,7,R,67,R,0,R,287,R,41,R,3,R,0
217721,7,R,23,R,16,R,7,R,0,R,0,R,17,R,0,R,0,R,0,R,0,R,2,R,4,R,0,R,7,R,9,R,7,R,0
217749,3,R,45,R,18,R,27,R,0,R,0,R,1,R,3,R,0,R,38,R,1,R,0,R,2,R,0,R,43,R,2,R,0,R,0
217749,5,R,544,R,245,R,299,R,4,R,17,R,8,R,34,R,2,R,413,R,9,R,25,R,32,R,0,R,500,R,35,R,9,R,0
217749,7,R,94,R,41,R,53,R,1,R,1,R,1,R,3,R,0,R,65,R,0,R,14,R,9,R,0,R,17,R,43,R,34,R,0
217749,9,R,3,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,3,R,0,R,0
217776,3,R,11,R,4,R,7,R,0,R,0,R,1,R,0,R,0,R,9,R,1,R,0,R,0,R,0,R,1,R,3,R,7,R,0
217776,5,R,199,R,60,R,139,R,0,R,0,R,33,R,10,R,1,R,143,R,6,R,4,R,2,R,0,R,139,R,31,R,29,R,0
217776,7,R,54,R,19,R,35,R,0,R,0,R,6,R,3,R,0,R,45,R,0,R,0,R,0,R,0,R,11,R,33,R,10,R,0
217776,9,R,21,R,3,R,18,R,0,R,0,R,3,R,1,R,0,R,16,R,1,R,0,R,0,R,0,R,0,R,6,R,15,R,0
217794,2,R,13,R,0,R,13,R,0,R,0,R,9,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,4,R,6,R,3,R,0
217794,12,R,70,R,1,R,69,R,0,R,2,R,38,R,11,R,0,R,14,R,2,R,3,R,0,R,0,R,32,R,36,R,2,R,0
217819,5,R,1901,R,617,R,1284,R,4,R,32,R,111,R,131,R,2,R,1523,R,69,R,15,R,14,R,0,R,1694,R,188,R,19,R,0
217819,7,R,234,R,72,R,162,R,0,R,6,R,11,R,19,R,0,R,183,R,6,R,3,R,6,R,0,R,97,R,120,R,17,R,0
217819,10,R,16,R,4,R,12,R,0,R,1,R,2,R,5,R,0,R,6,R,1,R,1,R,0,R,0,R,0,R,12,R,4,R,0
217819,12,R,8,R,1,R,7,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,0,R,0,R,0,R,5,R,2,R,1,R,0
217828,2,R,24,R,1,R,23,Z,0,Z,0,R,11,R,1,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,12,R,8,R,4,Z,0
217837,2,R,13,R,0,R,13,R,0,R,0,R,5,R,0,R,0,R,8,R,0,R,0,R,0,R,0,R,4,R,7,R,2,R,0
217837,3,R,117,R,46,R,71,R,4,R,2,R,33,R,7,R,0,R,69,R,1,R,1,R,0,R,1,R,76,R,29,R,11,R,0
