UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
488970,2,R,29,R,1,R,28,R,1,Z,0,R,2,R,2,R,1,R,7,R,1,R,14,R,1,R,0,R,12,R,11,R,6,R,0
488970,11,R,43,R,8,R,35,R,1,R,1,R,2,R,3,Z,0,R,32,R,1,R,3,Z,0,R,0,R,19,R,17,R,7,R,0
488989,2,R,66,R,3,R,63,R,1,R,0,R,7,R,28,R,1,R,23,R,6,R,0,R,0,R,0,R,41,R,23,R,2,Z,0
488998,2,R,72,R,17,R,55,R,0,R,0,R,1,R,19,R,0,R,40,R,12,R,0,R,0,R,3,R,45,R,21,R,3,R,0
489122,2,R,14,R,2,R,12,R,0,R,3,R,0,R,2,R,0,R,8,R,1,R,0,R,0,R,0,R,10,R,4,R,0,R,0
489122,12,R,38,R,0,R,38,R,0,R,3,R,2,R,6,R,0,R,21,R,5,R,0,R,1,R,0,R,25,R,10,R,3,R,0
489131,2,R,23,R,10,R,13,R,0,R,2,R,3,R,6,R,0,R,6,R,3,R,3,R,0,R,0,R,12,R,10,R,1,R,0
489131,12,R,51,R,2,R,49,R,2,R,9,R,1,R,10,R,0,R,26,R,2,R,1,R,0,R,0,R,32,R,16,R,3,R,0
489140,2,R,17,R,5,R,12,R,0,R,1,R,3,R,4,R,1,R,8,R,0,R,0,R,0,R,0,R,9,R,8,R,0,R,0
489140,12,R,51,R,2,R,49,R,3,R,5,R,3,R,11,R,0,R,27,R,2,R,0,R,0,R,0,R,35,R,15,R,1,R,0
489159,2,R,35,R,2,R,33,R,0,R,0,R,12,R,1,R,0,R,22,R,0,R,0,R,0,R,0,R,23,R,11,R,1,R,0
489159,12,R,71,R,0,R,71,R,0,R,0,R,35,R,9,R,0,R,25,R,2,R,0,R,0,R,0,R,40,R,28,R,3,R,0
489201,3,R,1024,R,375,R,649,R,3,R,146,R,30,R,420,R,2,R,372,R,43,R,8,R,0,R,1,R,718,R,259,R,46,R,0
489201,12,R,875,R,322,R,553,R,5,R,113,R,23,R,369,R,2,R,319,R,38,R,6,R,0,R,1,R,642,R,191,R,41,R,0
489238,2,R,62,R,23,R,39,Z,0,Z,0,R,25,R,17,Z,0,R,16,R,3,R,1,Z,0,R,0,R,9,R,39,R,14,R,0
489238,11,R,32,Z,0,R,32,Z,0,R,1,R,5,R,15,R,1,R,9,R,1,Z,0,Z,0,R,2,R,6,R,18,R,6,R,0
489238,12,R,147,R,13,R,134,Z,0,R,5,R,60,R,41,R,1,R,30,R,9,R,1,Z,0,R,1,R,18,R,104,R,24,R,0
489247,2,R,28,R,12,R,16,Z,0,Z,0,R,1,R,13,Z,0,R,9,R,4,R,1,Z,0,Z,0,R,24,R,3,R,1,Z,0
489256,2,R,71,R,67,R,4,R,0,R,0,R,0,R,71,R,0,R,0,R,0,R,0,R,0,R,1,R,64,R,6,R,0,R,0
489256,12,R,35,R,33,R,2,R,0,R,0,R,0,R,35,R,0,R,0,R,0,R,0,R,0,R,0,R,31,R,4,R,0,R,0
489283,2,R,460,R,68,R,392,R,2,Z,0,R,2,R,453,Z,0,R,2,R,1,Z,0,Z,0,Z,0,R,311,R,129,R,20,Z,0
489283,3,R,99,R,12,R,87,Z,0,R,1,Z,0,R,96,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,38,R,49,R,12,Z,0
489335,7,R,6,R,5,R,1,Z,0,R,2,Z,0,R,1,Z,0,R,2,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,4,R,1
489335,10,R,19,R,14,R,5,Z,0,R,3,Z,0,R,1,Z,0,R,10,R,5,R,0,Z,0,Z,0,Z,0,R,4,R,12,R,3
489344,5,R,102,R,10,R,92,R,0,R,2,R,43,R,15,R,0,R,34,R,8,R,0,R,0,R,0,R,19,R,68,R,15,R,0
489353,5,R,279,R,57,R,222,R,0,R,70,R,20,R,61,R,7,R,96,R,14,R,11,R,0,R,0,R,70,R,180,R,29,R,0
489371,2,R,138,R,122,R,16,R,0,R,11,R,12,R,78,R,1,R,26,R,8,R,1,R,1,R,0,R,60,R,74,R,4,R,0
489779,2,R,195,R,33,R,162,R,2,R,6,R,35,R,35,R,0,R,91,R,10,R,15,R,1,R,0,R,43,R,109,R,43,R,0
489779,3,R,1968,R,1179,R,789,R,8,R,47,R,338,R,373,R,12,R,1007,R,82,R,98,R,3,R,0,R,384,R,1286,R,298,R,0
489779,5,R,5678,R,2316,R,3362,R,26,R,212,R,846,R,790,R,20,R,3262,R,242,R,260,R,20,R,0,R,664,R,3400,R,1614,R,0
489779,7,R,3902,R,1187,R,2715,R,18,R,262,R,734,R,485,R,17,R,1985,R,132,R,238,R,31,R,0,R,150,R,2389,R,1363,R,0
489779,9,R,113,R,31,R,82,R,0,R,3,R,33,R,12,R,1,R,45,R,4,R,14,R,1,R,0,R,0,R,32,R,81,R,0
489779,10,R,1448,R,554,R,894,R,6,R,128,R,290,R,192,R,3,R,653,R,42,R,117,R,17,R,0,R,46,R,701,R,701,R,0
489779,11,R,248,R,106,R,142,R,2,R,5,R,38,R,57,R,2,R,128,R,12,R,4,R,0,R,0,R,80,R,116,R,52,R,0
489779,12,R,5636,R,2607,R,3029,R,27,R,225,R,848,R,787,R,20,R,3144,R,234,R,318,R,33,R,1,R,985,R,3348,R,1302,R,0
489812,3,R,18,R,1,R,17,R,1,Z,0,Z,0,R,1,Z,0,R,15,R,1,Z,0,Z,0,Z,0,R,16,R,2,R,0,Z,0
489812,12,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
489830,2,R,33,R,2,R,31,R,1,Z,0,R,10,R,1,Z,0,R,21,Z,0,Z,0,Z,0,Z,0,R,12,R,19,R,2,Z,0
489858,7,R,67,R,18,R,49,Z,0,R,30,R,1,R,21,Z,0,R,6,R,6,R,2,R,1,Z,0,Z,0,R,65,R,2,Z,0
489858,9,R,143,R,53,R,90,Z,0,R,35,R,7,R,24,Z,0,R,69,R,6,R,1,R,1,Z,0,R,1,R,131,R,11,Z,0
489937,3,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0
489937,5,R,62,R,26,R,36,R,0,R,0,R,5,R,8,R,0,R,40,R,6,R,3,R,0,R,0,R,38,R,19,R,5,R,0
489937,7,R,133,R,104,R,29,R,0,R,3,R,16,R,19,R,0,R,34,R,0,R,25,R,36,R,1,R,6,R,71,R,55,R,0
489937,9,R,30,R,17,R,13,R,0,R,1,R,7,R,1,R,0,R,18,R,0,R,3,R,0,R,0,R,0,R,6,R,24,R,0
490018,12,R,28,R,22,R,6,R,0,R,0,R,7,R,10,R,0,R,10,R,1,R,0,R,0,R,0,R,10,R,12,R,6,R,0
490045,5,R,6,R,1,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,0,R,0,R,1,R,5,R,0
490045,7,R,30,R,11,R,19,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,R,0,R,0,R,0,R,5,R,25,R,0
490045,9,R,15,R,12,R,3,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,0,R,0,R,0,R,0,R,15,R,0
490054,2,R,69,R,10,R,59,R,2,R,1,R,32,R,17,R,0,R,14,R,2,R,1,R,0,R,0,R,40,R,24,R,5,R,0
490054,3,R,103,R,15,R,88,R,1,R,1,R,56,R,14,R,0,R,23,R,7,R,1,R,0,R,0,R,8,R,67,R,28,R,0
490081,5,R,8,R,6,R,2,Z,0,R,2,R,2,Z,0,Z,0,R,1,Z,0,Z,0,R,3,Z,0,Z,0,R,3,R,5,Z,0
490081,7,R,19,R,10,R,9,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,Z,0,R,3,R,16,Z,0
490081,9,R,4,R,4,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,R,1,R,3,Z,0
490090,2,R,8,R,8,Z,0,Z,0,Z,0,R,5,R,2,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,2,Z,0
490090,11,R,17,R,7,R,10,Z,0,Z,0,R,14,R,2,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,6,R,4,R,2,Z,0
490106,7,R,102,R,36,R,66,R,1,R,80,R,0,R,3,R,0,R,13,R,1,R,4,R,0,R,0,R,1,R,36,R,65,R,0
490106,9,R,10,R,5,R,5,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,6,R,0
490106,10,R,2,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0
490115,2,R,5,R,3,R,2,Z,0,R,1,R,1,R,1,Z,0,R,2,Z,0,Z,0,Z,0,R,0,R,3,R,2,Z,0,Z,0
490133,5,R,237,R,142,R,95,R,0,R,2,R,7,R,9,R,3,R,32,R,5,R,156,R,23,R,0,R,174,R,63,R,0,R,0
490133,7,R,722,R,402,R,320,Z,0,R,13,R,3,R,4,Z,0,R,9,R,5,R,172,R,516,R,0,R,28,R,675,R,19,R,0
490133,9,R,116,R,56,R,60,R,1,R,9,R,2,R,31,R,0,R,26,R,10,R,11,R,26,R,0,R,2,R,94,R,20,R,0
490133,10,R,3,R,1,R,2,Z,0,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,0,R,1,R,1,R,1,R,0
490133,12,R,7,R,5,R,2,R,0,R,2,R,1,R,0,R,0,R,2,R,0,R,0,R,2,R,0,R,2,R,3,R,2,R,0
490142,2,R,10,R,0,R,10,R,0,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,6,R,0,R,0
490151,2,R,33,R,3,R,30,R,0,R,1,R,26,R,4,R,0,R,2,R,0,R,0,R,0,R,0,R,6,R,16,R,11,R,0
490151,12,R,18,R,2,R,16,Z,0,R,0,R,7,R,5,Z,0,R,6,Z,0,Z,0,Z,0,R,0,R,3,R,13,R,2,R,0
490160,2,R,36,R,1,R,35,R,1,R,7,R,4,R,10,R,0,R,11,R,3,R,0,R,0,R,0,R,13,R,21,R,2,R,0
490160,3,R,24,R,8,R,16,R,0,R,6,R,0,R,6,R,0,R,8,R,4,R,0,R,0,R,0,R,4,R,18,R,2,R,0
490197,2,R,28,R,7,R,21,R,1,R,9,R,5,R,10,R,0,R,1,R,1,R,0,R,1,R,0,R,2,R,19,R,7,R,0
490203,2,R,13,Z,0,R,13,Z,0,R,1,R,2,Z,0,Z,0,R,10,Z,0,Z,0,Z,0,R,0,R,2,R,6,R,5,R,0
490203,3,R,37,R,2,R,35,Z,0,Z,0,R,1,R,1,Z,0,R,35,Z,0,Z,0,Z,0,R,0,R,9,R,19,R,9,R,0
490203,5,R,10,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0,Z,0,R,0,R,2,R,6,R,2,R,0
490221,2,R,8,R,1,R,7,Z,0,Z,0,Z,0,R,2,Z,0,R,6,Z,0,Z,0,Z,0,R,0,Z,0,R,8,Z,0,Z,0
490249,12,R,51,R,43,R,8,Z,0,R,3,R,7,R,34,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,R,36,R,13,R,2,Z,0
490258,2,R,57,R,17,R,40,R,0,R,0,R,14,R,24,R,0,R,16,R,2,R,1,R,0,R,0,R,39,R,17,R,1,R,0
490258,12,R,70,R,1,R,69,R,0,R,1,R,3,R,30,R,0,R,33,R,3,R,0,R,0,R,1,R,43,R,22,R,4,R,0
490267,2,R,19,R,18,R,1,R,0,R,0,R,0,R,2,R,0,R,15,R,2,R,0,R,0,R,0,R,10,R,6,R,3,R,0
490276,5,R,12,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,R,11,R,1,Z,0,Z,0
490285,3,R,248,R,207,R,41,R,1,R,15,R,55,R,31,R,1,R,74,R,71,Z,0,Z,0,R,0,R,15,R,162,R,71,R,0
490285,5,R,30,R,30,R,0,Z,0,R,2,R,6,R,6,R,2,R,9,R,5,Z,0,Z,0,R,0,R,0,R,20,R,10,R,0
490285,11,R,15,R,12,R,3,Z,0,R,2,R,5,R,1,Z,0,R,3,R,4,Z,0,Z,0,R,0,R,0,R,9,R,6,Z,0
490285,12,R,478,R,383,R,95,R,5,R,33,R,134,R,79,R,4,R,100,R,123,Z,0,Z,0,R,0,R,41,R,307,R,130,R,0
490294,2,R,13,R,10,R,3,Z,0,Z,0,R,1,R,10,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,11,R,2,Z,0,Z,0
490294,12,R,23,R,1,R,22,Z,0,Z,0,R,0,R,16,Z,0,R,7,Z,0,Z,0,Z,0,R,0,R,7,R,14,R,2,Z,0
490300,2,R,72,R,29,R,43,R,0,R,2,R,2,R,25,R,0,R,38,R,1,R,1,R,3,R,1,R,45,R,23,R,3,R,0
490300,12,R,21,R,0,R,21,R,0,R,0,R,1,R,6,R,0,R,12,R,0,R,1,R,1,R,0,R,11,R,7,R,3,R,0
490328,5,R,11,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,9,R,2,Z,0,Z,0
490346,2,R,3,R,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0
490346,3,R,22,R,0,R,22,Z,0,Z,0,Z,0,Z,0,Z,0,R,22,Z,0,Z,0,Z,0,Z,0,R,22,Z,0,Z,0,Z,0
490373,7,R,7,R,3,R,4,R,0,R,0,R,1,R,3,Z,0,R,2,R,1,R,0,R,0,Z,0,R,1,R,6,Z,0,Z,0
490373,9,R,84,R,41,R,43,Z,0,R,17,R,4,R,10,Z,0,R,41,R,2,R,10,Z,0,Z,0,Z,0,R,81,R,3,Z,0
490382,2,R,86,R,20,R,66,R,0,R,3,R,59,R,2,R,0,R,12,R,0,R,0,R,10,R,0,R,5,R,49,R,32,R,0
490391,2,R,13,R,0,R,13,R,0,R,0,R,0,R,13,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,6,R,4,R,0
490391,11,R,96,R,0,R,96,R,0,R,0,R,1,R,93,R,0,R,0,R,0,R,2,R,0,R,0,R,23,R,58,R,15,R,0
490391,12,R,27,R,0,R,27,R,0,R,0,R,0,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,14,R,5,R,0
490407,2,R,36,R,0,R,36,R,0,R,1,R,21,R,9,R,1,R,1,R,3,R,0,R,0,R,0,R,19,R,15,R,2,R,0
490407,12,R,3,R,0,R,3,R,0,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,2,R,0
490416,2,R,14,R,12,R,2,R,0,R,0,R,7,R,0,R,0,R,5,R,2,R,0,R,0,R,0,R,11,R,3,R,0,R,0
490425,12,R,159,R,1,R,158,R,1,R,6,R,15,R,47,R,2,R,75,R,13,R,0,Z,0,R,0,R,93,R,58,R,8,R,0
490434,2,R,16,Z,0,R,16,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,Z,0,Z,0,Z,0,Z,0,R,7,R,3,Z,0,R,6
490434,12,R,12,Z,0,R,12,Z,0,Z,0,R,1,Z,0,Z,0,R,11,Z,0,Z,0,Z,0,R,1,R,5,R,2,Z,0,R,4
490443,12,R,146,R,1,R,145,R,1,R,6,R,39,R,38,R,7,R,35,R,15,R,5,R,0,R,1,R,51,R,66,R,28,R,0
490470,12,R,7,R,1,R,6,Z,0,R,1,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,2,R,2,R,3,Z,0
490489,2,R,13,R,10,R,3,R,0,R,0,R,12,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,3,R,8,R,2,R,0
490498,2,R,20,R,15,R,5,R,0,R,0,R,8,R,1,R,0,R,11,R,0,R,0,R,0,R,0,R,13,R,5,R,2,R,0
490498,3,R,3,R,2,R,1,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0
490504,3,R,6,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0
490504,5,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
490513,3,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0
490513,5,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
490522,2,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
490522,12,R,6,R,0,R,6,R,0,R,0,R,5,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,2,R,1,R,3,R,0
490531,2,R,25,R,20,R,5,Z,0,Z,0,R,25,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,9,R,11,R,5,Z,0
490674,2,R,4,R,0,R,4,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,0,R,3,R,1,Z,0,Z,0
490692,2,R,14,R,12,R,2,Z,0,Z,0,R,9,Z,0,Z,0,R,4,R,1,Z,0,Z,0,Z,0,R,1,R,11,R,2,Z,0
490717,2,R,67,R,1,R,66,R,1,R,3,R,2,R,23,R,0,R,29,R,4,R,5,R,0,R,0,R,58,R,8,R,1,R,0
490717,12,R,6,R,0,R,6,R,0,R,0,R,0,R,5,R,0,R,1,R,0,R,0,R,0,R,0,R,5,R,1,R,0,R,0
490735,2,R,63,R,6,R,57,R,1,R,0,R,35,R,15,R,0,R,6,R,5,R,0,R,1,R,0,R,19,R,33,R,11,R,0
490744,2,R,18,R,12,R,6,Z,0,Z,0,R,13,R,3,Z,0,R,2,R,0,Z,0,R,0,Z,0,R,10,R,6,R,2,Z,0
490744,12,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
490753,7,R,10,R,3,R,7,Z,0,R,2,Z,0,Z,0,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0
490805,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,Z,0,Z,0
490805,5,R,1182,R,498,R,684,R,2,R,44,R,113,R,256,R,1,R,648,R,31,R,74,R,13,Z,0,R,648,R,417,R,117,Z,0
490805,7,R,288,R,120,R,168,Z,0,R,8,R,15,R,30,Z,0,R,116,R,7,R,9,R,103,Z,0,R,61,R,162,R,65,Z,0
490805,10,R,19,R,6,R,13,Z,0,Z,0,R,1,Z,0,Z,0,R,9,Z,0,R,4,R,5,Z,0,R,6,R,10,R,3,Z,0
490805,12,R,10,R,4,R,6,Z,0,R,1,Z,0,R,3,Z,0,R,5,Z,0,Z,0,R,1,Z,0,R,6,R,3,R,1,Z,0
490814,2,R,77,R,5,R,72,Z,0,Z,0,R,7,R,9,Z,0,R,20,R,5,R,35,R,1,R,0,R,36,R,34,R,7,R,0
490814,11,R,35,R,4,R,31,R,1,R,2,R,10,R,1,Z,0,R,20,Z,0,R,1,Z,0,R,0,R,16,R,16,R,3,R,0
490832,2,R,61,R,4,R,57,Z,0,Z,0,R,10,R,1,Z,0,R,14,R,5,R,31,Z,0,R,0,R,13,R,40,R,8,R,0
490832,3,R,40,R,3,R,37,Z,0,Z,0,R,7,Z,0,Z,0,R,16,R,2,R,15,Z,0,R,0,R,14,R,20,R,6,R,0
490841,2,R,176,R,6,R,170,R,2,R,1,R,39,R,10,Z,0,R,21,R,8,R,94,R,1,R,0,R,60,R,95,R,21,R,0
490841,11,R,39,R,11,R,28,Z,0,R,1,R,13,R,4,Z,0,R,19,Z,0,R,2,Z,0,R,0,R,19,R,15,R,5,R,0
490869,2,R,112,R,15,R,97,R,0,R,1,R,25,R,63,R,0,R,19,R,3,R,1,R,0,R,1,R,58,R,47,R,6,R,0
490869,12,R,38,R,9,R,29,R,0,R,3,R,10,R,12,R,0,R,12,R,1,R,0,R,0,R,0,R,12,R,18,R,8,R,0
490878,3,R,180,R,29,R,151,Z,0,R,21,R,4,R,130,R,1,R,18,R,5,R,1,Z,0,R,1,R,100,R,70,R,9,Z,0
490878,5,R,18,R,2,R,16,Z,0,R,2,R,1,R,8,Z,0,R,4,R,3,Z,0,Z,0,Z,0,R,4,R,10,R,4,Z,0
490878,11,R,16,R,5,R,11,Z,0,R,5,Z,0,R,9,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,14,R,2,Z,0,Z,0
490896,12,R,190,R,14,R,176,Z,0,R,7,R,37,R,59,Z,0,R,80,R,4,R,3,Z,0,R,0,R,88,R,64,R,35,R,3
490948,2,R,10,R,9,R,1,R,0,R,0,R,9,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,0
490975,2,R,28,R,5,R,23,Z,0,Z,0,R,9,R,17,Z,0,R,1,Z,0,R,1,Z,0,Z,0,R,9,R,14,R,5,Z,0
490975,3,R,115,R,17,R,98,Z,0,Z,0,R,24,R,84,Z,0,R,5,R,1,R,1,Z,0,Z,0,R,11,R,74,R,30,Z,0
491057,5,R,59,R,59,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,59,Z,0,Z,0,Z,0,Z,0,R,47,R,12,Z,0,Z,0
491066,2,R,30,R,1,R,29,R,0,R,0,R,1,R,20,R,0,R,5,R,4,R,0,R,0,R,0,R,16,R,13,R,1,R,0
491066,12,R,35,R,0,R,35,R,0,R,0,R,0,R,20,R,0,R,9,R,6,R,0,R,0,R,1,R,14,R,18,R,2,R,0
491075,2,R,67,R,61,R,6,R,3,Z,0,R,8,R,6,Z,0,R,43,R,7,Z,0,Z,0,R,0,R,42,R,22,R,3,Z,0
491084,2,R,55,R,1,R,54,Z,0,Z,0,R,41,R,1,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,R,22,R,26,R,7,Z,0
491084,12,R,31,R,2,R,29,Z,0,Z,0,R,24,Z,0,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,R,13,R,12,R,6,Z,0
491136,2,R,51,R,0,R,51,R,1,R,0,R,21,R,9,R,0,R,15,R,1,R,4,R,0,R,0,R,29,R,16,R,6,R,0
491145,2,R,69,R,1,R,68,R,0,R,0,R,12,R,19,R,0,R,35,R,1,R,2,R,0,R,0,R,48,R,16,R,5,R,0
491181,3,R,161,R,17,R,144,R,0,R,2,R,1,R,0,R,0,R,139,R,3,R,16,R,0,R,0,R,53,R,95,R,13,R,0
491190,5,R,3,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,1,Z,0
491190,7,R,31,R,6,R,25,Z,0,R,4,Z,0,R,9,Z,0,R,15,Z,0,R,2,R,1,Z,0,R,3,R,26,R,2,Z,0
491190,9,R,7,R,1,R,6,Z,0,R,1,R,1,R,1,Z,0,R,3,R,1,Z,0,Z,0,Z,0,Z,0,R,5,R,2,Z,0
491215,12,R,58,R,55,R,3,R,1,R,0,R,3,R,8,R,0,R,28,R,10,R,8,R,0,R,0,R,32,R,24,R,2,R,0
491224,2,R,24,Z,0,R,24,Z,0,Z,0,R,3,R,5,Z,0,R,15,R,1,Z,0,Z,0,Z,0,R,15,R,8,Z,0,R,1
491224,12,R,44,R,1,R,43,R,2,R,1,R,3,R,12,Z,0,R,24,R,2,Z,0,Z,0,Z,0,R,33,R,10,R,1,Z,0
491233,2,R,10,Z,0,R,10,R,0,R,1,R,4,R,2,R,0,R,3,R,0,R,0,R,0,R,0,R,4,R,4,R,2,R,0
491233,12,R,24,R,0,R,24,R,0,R,0,R,10,R,0,R,0,R,11,R,3,R,0,R,0,R,0,R,9,R,13,R,2,R,0
491242,2,R,22,R,0,R,22,R,0,R,0,R,0,R,6,R,0,R,12,R,1,R,2,R,1,R,0,R,15,R,7,R,0,R,0
491242,12,R,34,R,29,R,5,R,0,R,0,R,1,R,20,R,1,R,5,R,7,R,0,R,0,R,0,R,20,R,12,R,2,R,0
491251,2,R,44,R,18,R,26,R,0,R,1,R,6,R,6,R,1,R,27,R,3,R,0,R,0,R,0,R,24,R,14,R,6,R,0
491260,2,R,32,R,2,R,30,Z,0,Z,0,R,1,R,9,Z,0,R,21,R,1,Z,0,Z,0,R,1,R,27,R,4,Z,0,Z,0
491260,12,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0
491288,3,R,22,R,8,R,14,R,0,R,0,R,0,R,3,R,0,R,18,R,1,R,0,R,0,R,0,R,4,R,12,R,6,R,0
491288,5,R,102,R,19,R,83,R,1,R,5,R,6,R,3,R,0,R,80,R,2,R,5,R,0,R,0,R,8,R,54,R,39,R,1
491288,12,R,7,R,1,R,6,R,0,R,0,R,0,R,1,R,0,R,5,R,1,R,0,R,0,R,0,R,1,R,3,R,3,R,0
491297,5,R,14,R,6,R,8,R,0,R,0,R,3,R,2,R,0,R,9,R,0,R,0,R,0,R,0,R,2,R,8,R,4,R,0
491297,12,R,2,Z,0,R,2,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0
491394,2,R,84,R,69,R,15,R,2,R,1,R,33,R,25,Z,0,R,21,R,2,Z,0,Z,0,R,0,R,42,R,32,R,10,R,0
491394,11,R,25,R,15,R,10,Z,0,R,1,R,13,R,6,Z,0,R,1,R,4,Z,0,Z,0,R,0,R,3,R,7,R,15,R,0
491446,3,R,23,Z,0,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,R,23,Z,0,Z,0,Z,0,Z,0,R,23,Z,0,Z,0,Z,0
491446,12,R,91,Z,0,R,91,Z,0,Z,0,Z,0,Z,0,Z,0,R,91,Z,0,Z,0,Z,0,Z,0,R,91,Z,0,Z,0,Z,0
491464,2,R,38,R,5,R,33,R,0,R,8,R,4,R,24,R,0,R,1,R,1,R,0,R,0,R,0,R,13,R,14,R,11,R,0
491464,12,R,68,R,9,R,59,R,0,R,18,R,1,R,42,R,0,R,6,R,1,R,0,R,0,R,0,R,16,R,22,R,30,R,0
491473,2,R,40,R,4,R,36,R,0,R,0,R,25,R,6,R,0,R,7,R,2,R,0,R,0,R,0,R,21,R,18,R,1,R,0
491473,11,R,317,R,188,R,129,R,0,R,9,R,115,R,40,R,5,R,140,R,8,R,0,R,0,R,0,R,155,R,160,R,2,R,0
491473,12,R,547,R,500,R,47,R,0,R,3,R,186,R,69,R,6,R,264,R,19,R,0,R,0,R,0,R,231,R,292,R,24,R,0
