UNITID,AWLEVELC,CSTOTLT,YEAR
124487,05,14,2019
124487,07,10,2019
124487,09,1,2019
124681,02,480,2019
124706,01,317,2019
124706,02,81,2019
124706,03,57,2019
124937,01,145,2019
124937,02,101,2019
124937,03,116,2019
125028,01,352,2019
125028,02,1290,2019
125028,03,1600,2019
125037,07,12,2019
125037,09,22,2019
125091,01,231,2019
125091,02,322,2019
125091,03,1140,2019
125170,01,35,2019
125170,02,288,2019
125170,03,320,2019
125231,05,1799,2019
125231,07,9413,2019
125231,09,1634,2019
125231,10,508,2019
125310,01,16,2019
125310,02,15,2019
125462,01,93,2019
125462,02,247,2019
125462,03,354,2019
125471,01,129,2019
125471,02,632,2019
125471,03,697,2019
125471,05,48,2019
125499,01,74,2019
125499,02,100,2019
125499,03,629,2019
125532,02,1420,2019
125532,03,633,2019
125718,07,24,2019
125727,02,13,2019
125727,05,290,2019
125763,05,356,2019
125763,07,28,2019
125763,09,50,2019
125897,05,240,2019
125897,07,65,2019
126012,07,122,2019
126012,09,73,2019
126049,07,15,2019
126049,09,130,2019
126076,05,22,2019
126119,01,210,2019
126119,02,42,2019
126119,03,666,2019
126164,02,36,2019
126182,03,235,2019
126182,05,334,2019
126182,07,354,2019
126182,09,6,2019
126207,01,973,2019
126207,02,96,2019
126207,03,620,2019
126289,01,701,2019
126289,02,112,2019
126289,03,685,2019
126359,03,88,2019
126562,05,2566,2019
126562,07,2028,2019
126562,09,732,2019
126580,05,1877,2019
126580,07,486,2019
126580,09,32,2019
126580,10,38,2019
126605,02,13,2019
126605,03,160,2019
126614,05,6193,2019
126614,07,1604,2019
126614,09,555,2019
126669,01,36,2019
126669,03,165,2019
126669,05,688,2019
126669,07,295,2019
126669,10,7,2019
126678,05,559,2019
126678,07,24,2019
126687,01,289,2019
126687,02,95,2019
126687,03,173,2019
126711,01,640,2019
126711,02,56,2019
126711,03,549,2019
126711,05,170,2019
126748,01,60,2019
126748,02,59,2019
126748,03,118,2019
126775,05,1096,2019
126775,07,388,2019
126775,09,94,2019
126775,10,3,2019
126784,03,84,2019
126818,05,5150,2019
126818,07,1589,2019
126818,09,405,2019
126818,10,293,2019
126827,03,1168,2019
126827,05,3067,2019
126827,07,1433,2019
126827,09,146,2019
126863,01,227,2019
126863,02,49,2019
126863,03,575,2019
126872,03,40,2019
126915,01,68,2019
126915,02,63,2019
126942,01,513,2019
126942,02,94,2019
126942,03,765,2019
126942,05,10,2019
126951,01,187,2019
126951,02,366,2019
126951,03,56,2019
126979,07,176,2019
126979,09,11,2019
126979,10,22,2019
127060,05,1340,2019
127060,07,1910,2019
127060,09,389,2019
127060,10,376,2019
127158,01,477,2019
127158,02,239,2019
127185,01,9,2019
127185,05,644,2019
127185,07,9,2019
127200,01,2544,2019
127200,02,329,2019
127200,03,1840,2019
127273,07,53,2019
127273,09,9,2019
127273,10,1,2019
127316,01,129,2019
127316,02,76,2019
127389,01,90,2019
127389,02,35,2019
127389,03,137,2019
127556,01,349,2019
127556,02,146,2019
127556,03,206,2019
127556,05,1180,2019
127556,07,46,2019
127556,09,4,2019
127556,10,25,2019
127565,01,90,2019
127565,05,3130,2019
127565,07,261,2019
127565,10,7,2019
127617,01,98,2019
127617,02,66,2019
127617,03,131,2019
127653,02,1,2019
127653,05,102,2019
127653,07,166,2019
127714,02,12,2019
127714,03,5,2019
127714,05,62,2019
127732,01,166,2019
127732,02,67,2019
127732,03,277,2019
127741,05,1946,2019
127741,07,913,2019
127741,09,78,2019
127778,01,156,2019
127778,02,44,2019
127778,03,179,2019
127820,01,1360,2019
127820,02,257,2019
127820,03,1752,2019
127884,01,1629,2019
127884,02,167,2019
127884,03,673,2019
127884,05,10,2019
127909,01,1340,2019
127909,02,235,2019
127909,03,709,2019
127909,05,3,2019
127918,01,21,2019
127918,02,95,2019
127918,05,943,2019
127918,07,1210,2019
127918,09,154,2019
127918,10,243,2019
127945,05,184,2019
127954,02,11,2019
127954,10,38,2019
128106,05,707,2019
128106,07,113,2019
128151,01,149,2019
128151,02,594,2019
128179,02,90,2019
128179,03,221,2019
128188,01,188,2019
128188,02,412,2019
128188,03,79,2019
128258,01,287,2019
128258,02,144,2019
128258,03,234,2019
128328,05,1003,2019
128337,02,37,2019
128391,05,399,2019
128391,07,101,2019
128498,01,1,2019
128498,03,30,2019
128498,05,286,2019
128498,07,166,2019
128498,10,8,2019
128577,01,160,2019
128577,02,100,2019
128577,03,149,2019
128674,02,100,2019
128744,01,1,2019
128744,03,66,2019
128744,05,602,2019
128744,07,642,2019
128744,09,80,2019
128744,10,59,2019
128771,05,2006,2019
128771,07,614,2019
128771,09,10,2019
128771,10,190,2019
128780,01,54,2019
128780,02,3,2019
128780,03,70,2019
128780,05,465,2019
128780,07,41,2019
128896,01,10,2019
128896,02,15,2019
128902,05,403,2019
129002,02,157,2019
129020,03,16,2019
129020,05,5479,2019
129020,07,1939,2019
129020,09,748,2019
129020,10,416,2019
129154,01,69,2019
129154,02,102,2019
129154,03,547,2019
129154,05,202,2019
129154,07,14,2019
129181,01,1,2019
129181,02,434,2019
129215,03,4,2019
129215,05,1038,2019
129215,07,75,2019
129242,05,947,2019
129242,07,388,2019
129242,09,31,2019
129242,10,27,2019
129349,01,47,2019
129349,02,82,2019
129367,01,68,2019
129367,02,6,2019
129367,03,347,2019
129428,07,24,2019
129482,01,35,2019
129482,02,158,2019
129491,07,18,2019
129491,09,5,2019
129491,10,25,2019
129525,01,18,2019
129525,03,125,2019
129525,05,1090,2019
129525,07,587,2019
129525,09,85,2019
129525,10,24,2019
129534,03,7,2019
129534,05,21,2019
129534,07,83,2019
129534,10,7,2019
129543,01,110,2019
129543,02,54,2019
129543,03,463,2019
129695,01,147,2019
129695,02,11,2019
129695,03,692,2019
129729,01,336,2019
129729,02,41,2019
129729,03,696,2019
129756,01,59,2019
129756,02,3,2019
129756,03,345,2019
129774,03,17,2019
129774,05,108,2019
129808,01,73,2019
129808,02,2,2019
129808,03,472,2019
129923,02,255,2019
129932,01,777,2019
129941,01,28,2019
129941,02,1,2019
129941,03,38,2019
129941,05,1069,2019
129941,07,726,2019
129941,09,3,2019
129941,10,19,2019
130004,01,53,2019
130004,03,626,2019
130040,01,52,2019
130040,03,160,2019
130110,01,3,2019
130110,02,1,2019
130110,05,12,2019
130174,02,1429,2019
130183,02,105,2019
130183,03,249,2019
130183,05,895,2019
130183,07,260,2019
130183,10,51,2019
130217,01,62,2019
130217,02,33,2019
130217,03,161,2019
130226,05,1849,2019
130226,07,844,2019
130226,09,311,2019
130226,10,59,2019
130253,02,2,2019
130253,03,108,2019
130253,05,1331,2019
130253,07,1065,2019
130253,09,71,2019
130253,10,89,2019
130314,01,2,2019
130314,05,201,2019
130314,07,522,2019
130314,09,84,2019
130314,10,51,2019
130396,01,182,2019
130396,02,13,2019
130396,03,652,2019
130493,05,1563,2019
130493,07,496,2019
130493,09,14,2019
130493,10,122,2019
130509,01,42,2019
130509,02,183,2019
130590,05,506,2019
130590,07,31,2019
130606,01,208,2019
130606,02,26,2019
130606,03,434,2019
130624,05,241,2019
130697,05,763,2019
130697,07,67,2019
130697,09,11,2019
130776,03,8,2019
130776,05,987,2019
130776,07,144,2019
130776,09,5,2019
130776,10,1,2019
130794,02,1,2019
130794,05,1407,2019
130794,07,2275,2019
130794,09,731,2019
130794,10,116,2019
130837,02,21,2019
130873,01,284,2019
130907,01,85,2019
130907,02,102,2019
130907,03,1673,2019
130907,05,43,2019
130934,05,658,2019
130934,07,89,2019
130934,09,14,2019
130943,03,271,2019
130943,05,4320,2019
130943,07,1029,2019
130943,09,317,2019
130989,03,30,2019
130989,05,170,2019
130989,07,341,2019
130989,10,7,2019
131061,01,25,2019
131061,02,39,2019
131098,03,2,2019
131098,05,208,2019
131098,07,41,2019
131113,03,22,2019
131113,05,1842,2019
131113,07,1940,2019
131113,09,127,2019
131159,01,98,2019
131159,02,1,2019
131159,05,1745,2019
131159,07,1912,2019
131159,09,455,2019
131159,10,63,2019
131283,02,2,2019
131283,03,1,2019
131283,05,777,2019
131283,07,635,2019
131283,09,234,2019
131283,10,14,2019
131399,03,195,2019
131399,05,386,2019
131399,07,133,2019
131399,10,2,2019
131405,07,33,2019
131450,05,188,2019
131450,07,144,2019
131450,09,22,2019
131450,10,15,2019
131469,02,380,2019
131469,03,197,2019
131469,05,3011,2019
131469,07,4581,2019
131469,09,1074,2019
131469,10,700,2019
131496,02,10,2019
131496,05,1752,2019
131496,07,4080,2019
131496,09,968,2019
131496,10,2,2019
131520,02,6,2019
131520,05,1319,2019
131520,07,280,2019
131520,09,496,2019
131520,10,26,2019
131803,03,56,2019
131803,05,91,2019
131803,07,83,2019
131803,10,4,2019
131830,02,24,2019
131876,03,28,2019
131876,05,272,2019
131876,07,149,2019
131973,07,72,2019
131973,09,79,2019
132374,01,135,2019
132374,02,513,2019
132408,03,5,2019
132408,05,70,2019
132408,07,4,2019
132471,05,687,2019
132471,07,928,2019
132471,09,307,2019
132471,10,24,2019
132602,05,477,2019
132602,07,51,2019
132657,03,9,2019
132657,05,449,2019
132657,07,366,2019
132657,09,17,2019
132657,10,14,2019
132675,01,40,2019
132675,02,51,2019
132693,01,1325,2019
132693,02,223,2019
132693,03,2829,2019
132693,05,402,2019
132709,01,3626,2019
132709,02,340,2019
132709,03,6400,2019
132709,05,658,2019
132842,05,38,2019
132842,07,124,2019
132842,09,46,2019
132851,01,757,2019
132851,02,79,2019
132851,03,1201,2019
132851,05,224,2019
132879,05,28,2019
132879,07,5,2019
132903,03,343,2019
132903,05,13778,2019
132903,07,2413,2019
132903,09,415,2019
132903,10,23,2019
132976,01,140,2019
132976,02,132,2019
133021,01,147,2019
133021,02,42,2019
133021,03,339,2019
133021,05,69,2019
133155,01,98,2019
133155,02,331,2019
133386,01,569,2019
133386,02,337,2019
133386,03,2340,2019
133386,05,485,2019
133465,03,45,2019
133465,05,158,2019
133465,07,77,2019
133465,09,7,2019
133492,05,416,2019
133508,01,173,2019
133508,02,44,2019
133508,03,2426,2019
133508,05,338,2019
133526,05,111,2019
133553,03,47,2019
133553,05,1083,2019
133553,07,214,2019
133553,09,16,2019
133553,10,4,2019
133650,03,43,2019
133650,05,1439,2019
133650,07,311,2019
133650,09,319,2019
133669,01,244,2019
133669,03,216,2019
133669,05,5739,2019
133669,07,1528,2019
133669,09,200,2019
133669,10,118,2019
133702,01,2332,2019
133702,02,474,2019
133702,03,3611,2019
133702,05,836,2019
133711,05,754,2019
133711,07,6,2019
133809,03,59,2019
133809,05,67,2019
133845,01,194,2019
133845,02,31,2019
133845,03,124,2019
133854,01,189,2019
133854,03,144,2019
133863,01,258,2019
133863,03,63,2019
133872,01,10,2019
133872,03,72,2019
133872,05,282,2019
133872,07,96,2019
133872,09,22,2019
133872,10,3,2019
133881,02,24,2019
133881,03,15,2019
133881,05,780,2019
133881,07,976,2019
133881,09,112,2019
133881,10,28,2019
133942,02,41,2019
133951,03,69,2019
133951,05,10880,2019
133951,07,3196,2019
133951,09,576,2019
133951,10,205,2019
133960,01,130,2019
133960,02,14,2019
133960,03,159,2019
133960,05,7,2019
133979,05,193,2019
133979,07,39,2019
133997,02,254,2019
133997,03,16,2019
134024,01,83,2019
134079,05,626,2019
134079,07,147,2019
134079,09,4,2019
134097,03,187,2019
134097,05,8459,2019
134097,07,1954,2019
134097,09,730,2019
134097,10,44,2019
134112,01,184,2019
134112,02,1098,2019
134112,03,156,2019
134112,05,172,2019
134130,01,5,2019
134130,02,233,2019
134130,03,179,2019
134130,05,8990,2019
134130,07,3767,2019
134130,09,1963,2019
134130,10,782,2019
134228,02,16,2019
134237,01,1027,2019
134237,03,606,2019
134237,05,3255,2019
134237,07,811,2019
134237,10,41,2019
134291,01,186,2019
134291,02,137,2019
134307,02,167,2019
134343,01,214,2019
134343,02,103,2019
134343,03,773,2019
134343,05,84,2019
134495,01,1229,2019
134495,02,365,2019
134495,03,3903,2019
134510,03,9,2019
134510,05,27,2019
134529,01,138,2019
134529,02,61,2019
134574,01,52,2019
134608,01,815,2019
134608,02,279,2019
134608,03,2715,2019
134608,05,755,2019
134714,01,26,2019
134714,02,39,2019
134811,02,8,2019
134811,03,50,2019
134811,05,258,2019
134811,07,20,2019
134945,05,716,2019
134945,07,520,2019
134945,09,23,2019
134945,10,8,2019
135081,03,3446,2019
135081,05,1471,2019
135081,07,537,2019
135081,09,57,2019
135081,10,50,2019
135142,01,182,2019
135142,02,57,2019
135160,01,282,2019
135160,02,111,2019
135160,03,582,2019
135160,05,48,2019
135179,01,355,2019
135179,02,276,2019
135188,01,93,2019
135188,02,37,2019
135188,03,903,2019
135188,05,27,2019
135267,01,356,2019
135267,02,355,2019
135276,01,100,2019
135276,02,156,2019
135294,01,232,2019
135294,02,109,2019
135337,01,44,2019
135337,02,14,2019
135364,05,48,2019
135364,07,162,2019
135364,09,23,2019
135391,01,93,2019
135391,02,4,2019
135391,03,1460,2019
135391,05,287,2019
135407,01,281,2019
135407,02,413,2019
135522,01,53,2019
135522,02,240,2019
135559,01,39,2019
135610,05,26,2019
135610,07,18,2019
135647,01,144,2019
135647,02,55,2019
135717,01,4470,2019
135717,02,172,2019
135717,03,10602,2019
135717,05,1217,2019
135726,01,9,2019
135726,05,2610,2019
135726,07,1696,2019
135726,09,805,2019
135726,10,116,2019
135735,01,282,2019
135735,02,286,2019
136109,02,103,2019
136145,01,117,2019
136145,02,44,2019
136145,03,251,2019
136145,05,9,2019
136172,01,8,2019
136172,03,252,2019
136172,05,3313,2019
136172,07,619,2019
136172,09,155,2019
136172,10,29,2019
136215,05,1098,2019
136215,07,2960,2019
136215,09,1835,2019
136215,10,171,2019
136233,01,184,2019
136233,02,62,2019
136233,03,910,2019
136233,05,165,2019
136303,01,105,2019
136303,02,165,2019
136330,05,528,2019
136330,07,189,2019
136330,09,91,2019
136358,01,1461,2019
136358,02,497,2019
136358,03,4864,2019
136358,05,419,2019
136400,01,417,2019
136400,02,162,2019
136400,03,1679,2019
136400,05,214,2019
136473,01,329,2019
136473,02,223,2019
136473,03,1600,2019
136473,05,178,2019
136491,01,198,2019
136491,02,221,2019
136516,01,418,2019
136516,02,43,2019
136516,03,1668,2019
136516,05,440,2019
136659,01,37,2019
136659,02,70,2019
136701,07,43,2019
136765,01,102,2019
136765,02,220,2019
136774,05,298,2019
136826,01,65,2019
136826,02,156,2019
136950,05,610,2019
136950,07,272,2019
136950,09,11,2019
137023,01,176,2019
137023,02,178,2019
137032,01,14,2019
137032,03,669,2019
137032,05,2003,2019
137032,07,1333,2019
137032,09,14,2019
137032,10,7,2019
137078,01,1098,2019
137078,02,184,2019
137078,03,3948,2019
137078,05,1213,2019
137087,01,230,2019
137087,02,384,2019
137096,01,399,2019
137096,02,236,2019
137096,03,2763,2019
137096,05,261,2019
137120,01,229,2019
137120,02,269,2019
137209,01,2518,2019
137209,02,241,2019
137209,03,3039,2019
137209,05,468,2019
137245,01,521,2019
137245,02,483,2019
137272,05,17,2019
137272,10,3,2019
137281,01,168,2019
137281,02,34,2019
137281,03,879,2019
137281,05,103,2019
137315,01,221,2019
137315,02,193,2019
137315,03,416,2019
137315,05,64,2019
137351,03,362,2019
137351,05,8340,2019
137351,07,3228,2019
137351,09,752,2019
137351,10,15,2019
137476,01,7,2019
137476,05,188,2019
137476,07,245,2019
137476,09,223,2019
137476,10,62,2019
137546,05,714,2019
137546,07,187,2019
137546,09,247,2019
137564,01,25,2019
137564,03,188,2019
137564,05,846,2019
137564,07,317,2019
137564,09,25,2019
137564,10,27,2019
137591,01,145,2019
137591,02,104,2019
137713,01,6,2019
137713,02,61,2019
137759,01,575,2019
137759,02,54,2019
137759,03,2476,2019
137759,05,12,2019
137777,05,4,2019
137777,07,1,2019
137801,01,11,2019
137801,02,161,2019
137801,03,2,2019
137801,05,1,2019
137847,05,1722,2019
137847,07,435,2019
137847,10,15,2019
137856,01,76,2019
137856,02,83,2019
137865,01,5,2019
137865,02,165,2019
137953,03,7,2019
137953,05,52,2019
137953,07,11,2019
137962,03,1,2019
137962,05,26,2019
138187,01,4383,2019
138187,02,365,2019
138187,03,8389,2019
138187,05,80,2019
138275,03,66,2019
138275,05,196,2019
138275,07,61,2019
138284,01,161,2019
138284,02,107,2019
138293,03,7,2019
138293,05,113,2019
138293,07,31,2019
138309,01,746,2019
138309,02,263,2019
138309,03,1504,2019
138309,05,1435,2019
138309,07,3,2019
138354,03,877,2019
138354,05,2356,2019
138354,07,872,2019
138354,09,21,2019
138354,10,89,2019
138372,01,146,2019
138372,02,148,2019
138479,01,303,2019
138479,02,374,2019
138488,01,56,2019
138488,02,157,2019
138497,01,132,2019
138497,02,146,2019
138558,01,10,2019
138558,02,10,2019
138558,03,397,2019
138558,05,325,2019
138600,05,208,2019
138655,01,27,2019
138655,02,108,2019
138655,03,48,2019
138664,02,11,2019
138664,03,4,2019
138682,01,952,2019
138682,02,577,2019
138682,03,276,2019
138716,01,10,2019
138716,03,549,2019
138716,05,444,2019
138716,07,114,2019
138716,10,8,2019
138761,02,2,2019
138761,03,78,2019
138813,01,4,2019
138813,02,9,2019
138813,03,90,2019
138813,05,254,2019
138822,01,108,2019
138822,02,168,2019
138840,01,1617,2019
138840,02,354,2019
138840,03,222,2019
138868,03,26,2019
138868,05,170,2019
138868,07,23,2019
138901,03,220,2019
138901,05,61,2019
138929,09,122,2019
138938,01,110,2019
138938,02,92,2019
138947,05,483,2019
138947,07,171,2019
138947,09,37,2019
138956,01,1043,2019
138956,02,476,2019
138956,03,406,2019
139144,05,477,2019
139144,07,68,2019
139153,03,10,2019
139153,05,14,2019
139153,07,27,2019
139153,09,5,2019
139199,01,3,2019
139199,03,26,2019
139199,05,259,2019
139199,07,373,2019
139199,09,45,2019
139199,10,16,2019
139205,03,19,2019
139205,05,40,2019
139214,02,16,2019
139250,03,296,2019
139250,05,279,2019
139278,01,1707,2019
139278,02,286,2019
139278,03,349,2019
139311,02,23,2019
139311,03,109,2019
139311,05,932,2019
139311,07,136,2019
139348,07,46,2019
139348,09,18,2019
139357,01,699,2019
139357,02,239,2019
139357,03,283,2019
139366,01,23,2019
139366,02,80,2019
139366,03,35,2019
139366,05,1041,2019
139366,07,476,2019
139366,09,17,2019
139366,10,108,2019
139384,01,1491,2019
139384,02,622,2019
139384,03,410,2019
139393,05,215,2019
139393,07,19,2019
139463,02,34,2019
139463,03,255,2019
139463,05,526,2019
139506,02,70,2019
139579,03,54,2019
139579,05,98,2019
139579,07,196,2019
139579,09,92,2019
139579,10,4,2019
139621,03,290,2019
139621,05,27,2019
139630,03,17,2019
139630,05,130,2019
139658,05,2049,2019
139658,07,1578,2019
139658,09,792,2019
139658,10,30,2019
139700,03,742,2019
139700,05,74,2019
139719,05,331,2019
139719,07,101,2019
139719,10,6,2019
139746,02,45,2019
139755,05,3717,2019
139755,07,3238,2019
139755,09,526,2019
139764,01,9,2019
139764,05,426,2019
139764,07,188,2019
139764,10,105,2019
139861,01,10,2019
139861,05,1258,2019
139861,07,383,2019
139861,09,8,2019
139861,10,89,2019
139931,01,21,2019
139931,03,46,2019
139931,05,4295,2019
139931,07,1109,2019
139931,09,84,2019
139931,10,91,2019
139940,01,102,2019
139940,05,5074,2019
139940,07,1893,2019
139940,09,523,2019
139940,10,104,2019
139959,01,923,2019
139959,02,20,2019
139959,05,7057,2019
139959,07,1863,2019
139959,09,917,2019
139959,10,244,2019
139968,03,353,2019
139968,05,221,2019
139986,01,2133,2019
139986,02,475,2019
139986,03,368,2019
139995,03,45,2019
140003,02,51,2019
140003,03,47,2019
140012,01,1671,2019
140012,02,527,2019
140012,03,700,2019
140146,07,48,2019
140146,09,22,2019
140234,05,165,2019
140234,07,57,2019
140243,01,1149,2019
140243,02,424,2019
140243,03,307,2019
140252,03,14,2019
140252,05,141,2019
140252,07,62,2019
140252,09,389,2019
140331,01,3613,2019
140331,02,504,2019
140331,03,670,2019
140340,02,31,2019
140340,03,44,2019
140340,05,107,2019
140340,07,43,2019
140447,01,16,2019
140447,05,1078,2019
140447,07,956,2019
140447,09,474,2019
140447,10,14,2019
140553,05,392,2019
140562,07,46,2019
140562,09,74,2019
140678,01,525,2019
140678,02,244,2019
140678,03,215,2019
140696,02,9,2019
140696,05,217,2019
140720,05,29,2019
140818,02,4,2019
140818,05,272,2019
140818,07,300,2019
140818,09,9,2019
140818,10,373,2019
140827,01,3,2019
140827,02,14,2019
140872,03,21,2019
140872,05,267,2019
140872,07,42,2019
140942,01,1663,2019
140942,02,336,2019
140942,03,300,2019
140951,01,7,2019
140951,05,2248,2019
140951,07,866,2019
140960,03,55,2019
140960,05,579,2019
140960,07,77,2019
140960,10,5,2019
140988,03,32,2019
140988,05,281,2019
140988,07,96,2019
141006,01,978,2019
141006,02,360,2019
141006,03,155,2019
141015,02,83,2019
141060,05,465,2019
141167,03,34,2019
141167,05,178,2019
141167,07,148,2019
141167,10,96,2019
141185,01,1,2019
141185,03,11,2019
141185,05,170,2019
141237,05,113,2019
141237,07,10,2019
141255,01,1457,2019
141255,02,415,2019
141255,03,218,2019
